mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
4391,Mr,Silvio,Berlusconi,,,male,Italy,Milano,29/09/1936 01:00,,https://www.europarl.europa.eu/mepphoto/4391.jpg,mailto:silvio.berlusconi@europarl.europa.eu,,https://twitter.com/berlusconi,https://www.facebook.com/SilvioBerlusconi/,,https://www.instagram.com/silvioberlusconi_official/,https://data.europarl.europa.eu/person/4391
4465,Mr,Raffaele,Fitto,,,male,Italy,Maglie,28/08/1969 01:00,,https://www.europarl.europa.eu/mepphoto/4465.jpg,mailto:raffaele.fitto@europarl.europa.eu,,https://twitter.com/raffaelefitto,https://www.facebook.com/fittoraffaele/,,https://www.instagram.com/raffaelefitto/,https://data.europarl.europa.eu/person/4465
4513,Mr,Geoffrey,Van Orden,,,male,United Kingdom,Waterlooville,10/04/1945 12:00,,https://www.europarl.europa.eu/mepphoto/4513.jpg,,,,,,,https://data.europarl.europa.eu/person/4513
4519,Mr,Claude,Moraes,,,male,United Kingdom,Aden,22/10/1965 01:00,,https://www.europarl.europa.eu/mepphoto/4519.jpg,,,,,,,https://data.europarl.europa.eu/person/4519
4525,Mr,Nigel,Farage,,,male,United Kingdom,Farnborough,03/04/1964 01:00,,https://www.europarl.europa.eu/mepphoto/4525.jpg,,,,,,,https://data.europarl.europa.eu/person/4525
4533,Ms,Neena,Gill,,,female,United Kingdom,Ludhiana (India),24/12/1956 01:00,,https://www.europarl.europa.eu/mepphoto/4533.jpg,,,,,,,https://data.europarl.europa.eu/person/4533
4550,Ms,Jill,Evans,,,female,United Kingdom,Ystrad Rhondda (Wales),08/05/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4550.jpg,,,,,,,https://data.europarl.europa.eu/person/4550
4554,Mr,Chris,Davies,,,male,United Kingdom,Lytham St Annes,07/07/1954 01:00,,https://www.europarl.europa.eu/mepphoto/4554.jpg,,,,,,,https://data.europarl.europa.eu/person/4554
4555,Mr,Daniel,Hannan,,,male,United Kingdom,Lima,01/09/1971 01:00,,https://www.europarl.europa.eu/mepphoto/4555.jpg,,,,,,,https://data.europarl.europa.eu/person/4555
4560,Mr,Antonius,Manders,,,male,Netherlands,Stiphout,14/03/1956 01:00,,https://www.europarl.europa.eu/mepphoto/4560.jpg,mailto:toine.manders@europarl.europa.eu; mailto:antonius.manders@europarl.europa.eu,http://www.toinemanders.nl,https://twitter.com/ToineMandersEP,https://www.facebook.com/toine.manders.5,,,https://data.europarl.europa.eu/person/4560
4746,Mr,Sergio,Berlato,,,male,Italy,Vicenza,27/07/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4746.jpg,mailto:sergio.berlato@europarl.europa.eu,,https://twitter.com/SERGIOBERLATO,,https://www.facebook.com/SergioBerlato.paginaufficiale/,,https://data.europarl.europa.eu/person/4746
5392,Ms,Lara,Wolters,,,female,Netherlands,,12/04/1986 12:00,,https://www.europarl.europa.eu/mepphoto/5392.jpg,mailto:lara.wolters@europarl.europa.eu,,https://twitter.com/larawoltersEU,https://www.facebook.com/larawolters0/,,http://instagram.com/larawoltersEU,https://data.europarl.europa.eu/person/5392
5565,Mr,Brice,Hortefeux,,,male,France,,11/05/1958 01:00,,https://www.europarl.europa.eu/mepphoto/5565.jpg,mailto:brice.hortefeux@europarl.europa.eu,,https://twitter.com/bricehortefeux,,,,https://data.europarl.europa.eu/person/5565
5729,Ms,Kathleen,Van Brempt,,,female,Belgium,Wilrijk,18/11/1969 01:00,,https://www.europarl.europa.eu/mepphoto/5729.jpg,mailto:kathleen.vanbrempt@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/5729
22858,Ms,Fabienne,Keller,,,female,France,Sélestat,20/10/1959 01:00,,https://www.europarl.europa.eu/mepphoto/22858.jpg,mailto:fabienne.keller@europarl.europa.eu,,https://twitter.com/fabienne_keller,https://www.facebook.com/pg/fabienne.keller3,,,https://data.europarl.europa.eu/person/22858
23699,Ms,Kate?ina,Kone?ná,,,female,Czechia,Nový Ji?ín,20/01/1981 01:00,,https://www.europarl.europa.eu/mepphoto/23699.jpg,mailto:katerina.konecna@europarl.europa.eu,http://www.konecna.cz,,,,,https://data.europarl.europa.eu/person/23699
23712,Mr,Jan,Zahradil,,,male,Czechia,Praha,20/03/1963 01:00,,https://www.europarl.europa.eu/mepphoto/23712.jpg,mailto:jan.zahradil@europarl.europa.eu,http://www.zahradil.cz,https://twitter.com/ZahradilJan,,https://www.facebook.com/zahradil,,https://data.europarl.europa.eu/person/23712
23768,Mr,Bogus?aw,Liberadzki,,,male,Poland,Sochaczew,12/09/1948 01:00,,https://www.europarl.europa.eu/mepphoto/23768.jpg,mailto:boguslaw.liberadzki@europarl.europa.eu,http://www.liberadzki.pl/,https://twitter.com/BLiberadzki,,https://www.facebook.com/BoguslawLiberadzki,,https://data.europarl.europa.eu/person/23768
23781,Mr,Janusz,Lewandowski,,,male,Poland,Lublin,13/06/1951 01:00,,https://www.europarl.europa.eu/mepphoto/23781.jpg,mailto:janusz.lewandowski@europarl.europa.eu,http://www.januszlewandowski.pl,https://twitter.com/J_Lewandowski,https://www.facebook.com/Lewandowski.Janusz,,https://www.instagram.com/janusz_lewandowski/,https://data.europarl.europa.eu/person/23781
23788,Mr,Adam,Bielan,,,male,Poland,Gda?sk,12/09/1974 01:00,,https://www.europarl.europa.eu/mepphoto/23788.jpg,mailto:adam.bielan@europarl.europa.eu,http://www.bielan.pl,http://twitter.com/AdamBielan,https://www.facebook.com/adambielan,,,https://data.europarl.europa.eu/person/23788
23816,Mr,András,Gyürk,,,male,Hungary,Budapest,02/12/1972 01:00,,https://www.europarl.europa.eu/mepphoto/23816.jpg,mailto:andras.gyurk@europarl.europa.eu,https://gyurkandras.hu/hu/,,,,,https://data.europarl.europa.eu/person/23816
23821,Mr,József,Szájer,,,male,Hungary,Sopron,07/09/1961 01:00,,https://www.europarl.europa.eu/mepphoto/23821.jpg,,,,,,,https://data.europarl.europa.eu/person/23821
23868,Ms,Monika,Be?ová,,,female,Slovakia,Bratislava,15/08/1968 01:00,,https://www.europarl.europa.eu/mepphoto/23868.jpg,mailto:monika.benova@europarl.europa.eu,,,https://www.facebook.com/monikabenovaep,,https://www.instagram.com/monicabenova,https://data.europarl.europa.eu/person/23868
24505,Mr,Emmanuel,Maurel,,,male,France,Epinay sur Seine,10/05/1973 01:00,,https://www.europarl.europa.eu/mepphoto/24505.jpg,mailto:emmanuel.maurel@europarl.europa.eu,http://emmanuelmaurel.eu,https://twitter.com/emmanuelmaurel,https://www.facebook.com/emmanuelmaurel/,,,https://data.europarl.europa.eu/person/24505
24594,Ms,Anne,Sander,,,female,France,Haguenau,01/10/1973 01:00,,https://www.europarl.europa.eu/mepphoto/24594.jpg,mailto:anne.sander@europarl.europa.eu,https://www.annesander.eu/fr/,https://twitter.com/AnneSanderElue,https://www.facebook.com/annesanderMEP/,,,https://data.europarl.europa.eu/person/24594
24922,Mr,Pascal,Arimont,,,male,Belgium,Malmedy,25/09/1974 01:00,,https://www.europarl.europa.eu/mepphoto/24922.jpg,mailto:pascal.arimont@europarl.europa.eu,https://pascal-arimont.eu/,https://twitter.com/pascal_arimont,https://www.facebook.com/pascalarimont.official,,https://www.instagram.com/pascalarimontmep/,https://data.europarl.europa.eu/person/24922
26837,Mr,Lefteris,Christoforou,????????,???????????,male,Cyprus,Ammochostos,31/08/1963 01:00,,https://www.europarl.europa.eu/mepphoto/26837.jpg,mailto:lefteris.christoforou@europarl.europa.eu,https://insta-stalker.com/profile/lefteris.christoforou/,https://twitter.com/LefChristoforou,https://www.facebook.com/ChristoforouLefteris,,https://www.instagram.com/lefteris.christoforou/,https://data.europarl.europa.eu/person/26837
27714,Ms,Edina,Tóth,,,female,Hungary,Budapest,11/03/1975 01:00,,https://www.europarl.europa.eu/mepphoto/27714.jpg,mailto:edina.toth@europarl.europa.eu,,https://twitter.com/toth_edina,https://www.facebook.com/TothEdinaEP/,,https://www.instagram.com/toth_edina_ep/,https://data.europarl.europa.eu/person/27714
28115,Ms,Mairead,McGuinness,,,female,Ireland,Drogheda,13/06/1959 01:00,,https://www.europarl.europa.eu/mepphoto/28115.jpg,,,,,,,https://data.europarl.europa.eu/person/28115
28122,Mr,David,Casa,,,male,Malta,Valletta,16/11/1968 01:00,,https://www.europarl.europa.eu/mepphoto/28122.jpg,mailto:david.casa@europarl.europa.eu,,https://twitter.com/DavidCasaMEP,https://www.facebook.com/DavidCasaMEP/,,https://www.instagram.com/davidcasamep/,https://data.europarl.europa.eu/person/28122
28141,Ms,Lívia,Járóka,,,female,Hungary,Tata,06/10/1974 01:00,,https://www.europarl.europa.eu/mepphoto/28141.jpg,mailto:livia.jaroka@europarl.europa.eu,https://jaroka.fidesz-eu.hu/en/,https://twitter.com/JarokaLivia,https://www.facebook.com/JarokaLivia/,,https://www.instagram.com/jarokalivia/,https://data.europarl.europa.eu/person/28141
28150,Ms,Kinga,Gál,,,female,Hungary,Kolozsvár,06/09/1970 01:00,,https://www.europarl.europa.eu/mepphoto/28150.jpg,mailto:kinga.gal@europarl.europa.eu,https://galkinga.hu/en/,,,,,https://data.europarl.europa.eu/person/28150
28161,Ms,Margrete,Auken,,,female,Denmark,Arhus,06/01/1945 01:00,,https://www.europarl.europa.eu/mepphoto/28161.jpg,mailto:margrete.auken@europarl.europa.eu,,https://twitter.com/MargreteAuken,https://www.facebook.com/margreteauken,,,https://data.europarl.europa.eu/person/28161
28219,Mr,Daniel,Caspary,,,male,Germany,Karlsruhe,04/04/1976 01:00,,https://www.europarl.europa.eu/mepphoto/28219.jpg,mailto:daniel.caspary@europarl.europa.eu,http://www.caspary.de,https://twitter.com/caspary,https://www.facebook.com/daniel.caspary.mdep/,,https://www.instagram.com/dcaspary,https://data.europarl.europa.eu/person/28219
28223,Mr,Andreas,Schwab,,,male,Germany,Rottweil,09/04/1973 01:00,,https://www.europarl.europa.eu/mepphoto/28223.jpg,mailto:andreas.schwab@europarl.europa.eu; mailto:post@andreas-schwab.de,https://www.andreas-schwab.de,https://twitter.com/Andreas_Schwab,https://www.facebook.com/aschwab.mdep/,,https://www.instagram.com/andreasschwab_mdep/?igshid=1qkxgol6ax7b6,https://data.europarl.europa.eu/person/28223
28224,Mr,Markus,Pieper,,,male,Germany,Hameln,15/05/1963 01:00,,https://www.europarl.europa.eu/mepphoto/28224.jpg,mailto:markus.pieper@europarl.europa.eu,http://www.markus-pieper.eu/,https://twitter.com/markuspiepermep,,https://www.facebook.com/markuspieperMEP,https://instagram.com/markuspiepermep?igshid=157d7sm20rmlr,https://data.europarl.europa.eu/person/28224
28226,Mr,Christian,Ehler,,,male,Germany,München,17/08/1963 01:00,,https://www.europarl.europa.eu/mepphoto/28226.jpg,mailto:christian.ehler@europarl.europa.eu,https://ehler.eu/,https://twitter.com/mep_ehler,https://www.facebook.com/ehler/,,,https://data.europarl.europa.eu/person/28226
28229,Mr,Manfred,Weber,,,male,Germany,Niederhatzkofen,14/07/1972 01:00,,https://www.europarl.europa.eu/mepphoto/28229.jpg,mailto:manfred.weber@europarl.europa.eu; mailto:info@manfredweber.eu,http://www.manfredweber.eu/,https://twitter.com/ManfredWeber,https://www.facebook.com/manfred.weber,,https://www.instagram.com/manfred.weber/,https://data.europarl.europa.eu/person/28229
28266,Ms,Sophia,in 't Veld,,,female,Netherlands,Vollenhove,13/09/1963 01:00,,https://www.europarl.europa.eu/mepphoto/28266.jpg,mailto:sophie.intveld@europarl.europa.eu,http://www.sophieintveld.eu,https://twitter.com/SophieintVeld,https://www.facebook.com/sophieintveld,,https://www.instagram.com/sophie.intveld/,https://data.europarl.europa.eu/person/28266
28269,Mr,Jerzy,Buzek,,,male,Poland,?mi?owice,03/07/1940 12:00,,https://www.europarl.europa.eu/mepphoto/28269.jpg,mailto:jerzy.buzek@europarl.europa.eu,http://www.buzek.pl/,http://twitter.com/JerzyBuzek,https://www.facebook.com/JerzyBuzek,https://www.facebook.com/jerzykarol.buzek,https://www.instagram.com/jerzybuzek/,https://data.europarl.europa.eu/person/28269
28288,Mr,Jan,Olbrycht,,,male,Poland,Rybnik,21/09/1952 01:00,,https://www.europarl.europa.eu/mepphoto/28288.jpg,mailto:jan.olbrycht@europarl.europa.eu,http://janolbrycht.pl/,http://twitter.com/JanOlbrycht,https://www.facebook.com/J.Olbrycht,,https://www.instagram.com/janolbrycht,https://data.europarl.europa.eu/person/28288
28294,Ms,Ljudmila,Novak,,,female,Slovenia,Maribor,01/08/1959 01:00,,https://www.europarl.europa.eu/mepphoto/28294.jpg,mailto:Ljudmila.novak@europarl.europa.eu,https://www.ljudmilanovak.eu/,https://twitter.com/ljudmilanovak,https://www.facebook.com/ljudmila.novak/,,https://www.instagram.com/ljudmila.novak/,https://data.europarl.europa.eu/person/28294
28297,Mr,Jacek,Saryusz-Wolski,,,male,Poland,?ód?,19/09/1948 01:00,,https://www.europarl.europa.eu/mepphoto/28297.jpg,mailto:jacek.saryusz-wolski@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/28297
28298,Ms,Iratxe,García Pérez,,,female,Estonia,Baracaldo,07/10/1974 01:00,,https://www.europarl.europa.eu/mepphoto/28298.jpg,mailto:iratxe.garcia-perez@europarl.europa.eu,http://www.iratxegarcia.es/,https://twitter.com/IratxeGarper,,https://www.facebook.com/iratxe.garciaperez?fref=ts,,https://data.europarl.europa.eu/person/28298
28340,Ms,Patrizia,Toia,,,female,Italy,Pogliano Milanese,17/03/1950 01:00,,https://www.europarl.europa.eu/mepphoto/28340.jpg,mailto:patrizia.toia@europarl.europa.eu,,https://twitter.com/toiapatrizia,,https://www.facebook.com/ToiaPatrizia,https://www.instagram.com/patriziatoia,https://data.europarl.europa.eu/person/28340
28347,Mr,Javier,Moreno Sánchez,,,male,Estonia,Ginebra (Suiza),12/03/1965 01:00,,https://www.europarl.europa.eu/mepphoto/28347.jpg,mailto:javier.morenosanchez@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/28347
28353,Ms,Anna,Fotyga,,,female,Poland,L?bork,12/01/1957 01:00,,https://www.europarl.europa.eu/mepphoto/28353.jpg,mailto:anna.fotyga@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/28353
28372,Mr,Ryszard,Czarnecki,,,male,Poland,Londyn (GB),25/01/1963 01:00,,https://www.europarl.europa.eu/mepphoto/28372.jpg,mailto:ryszard.czarnecki@europarl.europa.eu,http://www.ryszardczarnecki.pl,https://twitter.com/r_czarnecki,,https://www.facebook.com/rysz.czarnecki,https://www.instagram.com/ryszard.czarnecki.europosel,https://data.europarl.europa.eu/person/28372
28389,Mr,Zbigniew,Ku?miuk,,,male,Poland,Komorowo,19/09/1956 01:00,,https://www.europarl.europa.eu/mepphoto/28389.jpg,mailto:zbigniew.kuzmiuk@europarl.europa.eu,http://www.zbigniewkuzmiuk.pl,https://twitter.com/zbigniewkuzmiuk,,https://www.facebook.com/zbigniew.kuzmiuk/,,https://data.europarl.europa.eu/person/28389
28390,Ms,Pilar,del Castillo Vera,,,female,Estonia,Nador (Marruecos),31/07/1952 01:00,,https://www.europarl.europa.eu/mepphoto/28390.jpg,mailto:pilar.delcastillo@europarl.europa.eu,,http://twitter.com/delcastillop,https://www.facebook.com/PilardelCastilloOficial,,,https://data.europarl.europa.eu/person/28390
28399,Mr,Antonio,López-Istúriz White,,,male,Estonia,Pamplona,01/04/1970 01:00,,https://www.europarl.europa.eu/mepphoto/28399.jpg,mailto:antonio.lopezisturiz@europarl.europa.eu,http://www.antoniolopezisturiz.eu,https://twitter.com/TonoEPP,https://www.facebook.com/tonoepp/,,https://www.instagram.com/tonoepp/,https://data.europarl.europa.eu/person/28399
28400,Mr,Francisco José,Millán Mon,,,male,Estonia,Pontevedra,08/03/1955 01:00,,https://www.europarl.europa.eu/mepphoto/28400.jpg,mailto:francisco.millanmon@europarl.europa.eu,,https://twitter.com/pacomillanmon,https://business.facebook.com/GrupoPPE,,,https://data.europarl.europa.eu/person/28400
28508,Mr,Alyn,Smith,,,male,United Kingdom,Glasgow,15/09/1973 01:00,,https://www.europarl.europa.eu/mepphoto/28508.jpg,,,,,,,https://data.europarl.europa.eu/person/28508
28586,Mr,Dimitrios,Papadimoulis,?????????,????????????,male,Greece,Athina,21/03/1955 01:00,,https://www.europarl.europa.eu/mepphoto/28586.jpg,mailto:dimitrios.papadimoulis@europarl.europa.eu,http://www.papadimoulis.gr,https://twitter.com/papadimoulis,,https://www.facebook.com/papadimoulis,,https://data.europarl.europa.eu/person/28586
28615,Mr,Roberts,Z?le,,,male,Latvia,R?ga,20/06/1958 01:00,,https://www.europarl.europa.eu/mepphoto/28615.jpg,mailto:roberts.zile@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/28615
28617,Ms,Inese,Vaidere,,,female,Latvia,Jelgav?,03/09/1952 01:00,,https://www.europarl.europa.eu/mepphoto/28617.jpg,mailto:inese.vaidere@europarl.europa.eu,http://www.inese-vaidere.lv/,https://twitter.com/inesevaidere,https://www.facebook.com/inese.vaidere.9?ref=tn_tnmn,,https://www.instagram.com/inese_vaidere/,https://data.europarl.europa.eu/person/28617
28619,Ms,Tatjana,Ždanoka,,,female,Latvia,R?ga,08/05/1950 01:00,,https://www.europarl.europa.eu/mepphoto/28619.jpg,mailto:tatjana.zdanoka@europarl.europa.eu,https://rusojuz.lv/en/,https://twitter.com/Tatjana_Zdanoka,https://www.facebook.com/tatjana.zdanoka,,,https://data.europarl.europa.eu/person/28619
29579,Mr,Marc,Tarabella,,,male,Belgium,Ougrée,11/03/1963 01:00,,https://www.europarl.europa.eu/mepphoto/29579.jpg,mailto:marc.tarabella@europarl.europa.eu,http://www.tarabella.eu,https://twitter.com/marctarabella,http://www.facebook.com/pages/Marc-Tarabella/440244735250,https://www.facebook.com/marc.tarabella,,https://data.europarl.europa.eu/person/29579
30482,Mr,Younous,Omarjee,,,male,France,Saint-Denis (Réunion),30/09/1969 01:00,,https://www.europarl.europa.eu/mepphoto/30482.jpg,mailto:younous.omarjee@europarl.europa.eu,,https://twitter.com/younousomarjee,https://www.facebook.com/pages/category/politician/Younous-Omarjee-2310917338926472,https://www.facebook.com/younous.omarjee,https://www.instagram.com/younousomarjee,https://data.europarl.europa.eu/person/30482
30490,Ms,Aileen,McLeod,,,female,United Kingdom,BELLSHILL,24/08/1971 01:00,,https://www.europarl.europa.eu/mepphoto/30490.jpg,,,,,,,https://data.europarl.europa.eu/person/30490
33982,Mr,Marian-Jean,Marinescu,,,male,Romania,Râmnicu Vâlcea,11/08/1952 01:00,,https://www.europarl.europa.eu/mepphoto/33982.jpg,mailto:marian-jean.marinescu@europarl.europa.eu,,https://twitter.com/MarianMarinescu,https://www.facebook.com/marianjean.marinescu,,,https://data.europarl.europa.eu/person/33982
33997,Ms,Corina,Cre?u,,,female,Romania,Bucure?ti,24/06/1967 01:00,,https://www.europarl.europa.eu/mepphoto/33997.jpg,mailto:corina.cretu@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/33997
34578,Mr,Robert,Hajšel,,,male,Slovakia,Banská Štiavnica,28/03/1967 01:00,,https://www.europarl.europa.eu/mepphoto/34578.jpg,mailto:robert.hajsel@europarl.europa.eu,https://www.roberthajsel.sk,https://twitter.com/RobertHajsel,https://www.facebook.com/roberthajselEU,,https://www.instagram.com/robert.hajsel,https://data.europarl.europa.eu/person/34578
35016,Mr,Marco,Campomenosi,,,male,Italy,GENOVA,02/09/1975 01:00,,https://www.europarl.europa.eu/mepphoto/35016.jpg,mailto:marco.campomenosi@europarl.europa.eu,https://www.instagram.com/campomenosimarco/?hl=en,https://twitter.com/mcampomenosi?lang=en,https://www.facebook.com/marco.campomenosi/,,,https://data.europarl.europa.eu/person/35016
36392,Mr,Aldo,Patriciello,,,male,Italy,Venafro,27/09/1957 01:00,,https://www.europarl.europa.eu/mepphoto/36392.jpg,mailto:aldo.patriciello@europarl.europa.eu,http://www.patriciello.it/,https://twitter.com/PatricielloAldo,https://www.facebook.com/AldoPatriciello,,https://www.instagram.com/aldopatriciello57/,https://data.europarl.europa.eu/person/36392
37229,Ms,Kati,Piri,,,female,Netherlands,Celldömölk (HU),08/04/1979 12:00,,https://www.europarl.europa.eu/mepphoto/37229.jpg,,,,,,,https://data.europarl.europa.eu/person/37229
37312,Ms,Christel,Schaldemose,,,female,Denmark,Odense,04/08/1967 01:00,,https://www.europarl.europa.eu/mepphoto/37312.jpg,mailto:christel.schaldemose@europarl.europa.eu,http://www.christels.dk,https://twitter.com/SchaldemoseMEP,,https://www.facebook.com/ChristelSchaldemose,,https://data.europarl.europa.eu/person/37312
37324,Ms,Adina-Ioana,V?lean,,,female,Romania,?intea,16/02/1968 01:00,,https://www.europarl.europa.eu/mepphoto/37324.jpg,,,,,,,https://data.europarl.europa.eu/person/37324
38398,Ms,Esther,de Lange,,,female,Netherlands,Spaubeek,19/02/1975 01:00,,https://www.europarl.europa.eu/mepphoto/38398.jpg,mailto:esther.delange@europarl.europa.eu,https://estherdelange.nl/,https://twitter.com/Esther_de_Lange,https://www.facebook.com/EstherdeLangeCDA,,https://www.instagram.com/esther.delange/,https://data.europarl.europa.eu/person/38398
38420,Mr,Cristian-Silviu,Bu?oi,,,male,Romania,Drobeta Turnu-Severin,01/03/1978 01:00,,https://www.europarl.europa.eu/mepphoto/38420.jpg,mailto:cristiansilviu.busoi@europarl.europa.eu,http://www.cristianbusoi.eu/,,http://www.facebook.com/cristi.busoi,http://www.facebook.com/profile.php?id=1536380222,https://www.instagram.com/cristi.busoi/,https://data.europarl.europa.eu/person/38420
