mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
1188,Ms,Diemut R.,Theato,,,female,Germany,Kleinröhrsdorf/ Dresden,13/04/1937 01:00,,https://www.europarl.europa.eu/mepphoto/1188.jpg,,,,,,,https://data.europarl.europa.eu/person/1188
1190,Ms,María,Izquierdo Rojo,,,female,Estonia,Oviedo,13/09/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1190.jpg,,,,,,,https://data.europarl.europa.eu/person/1190
1191,Ms,Doris,Pack,,,female,Germany,Schiffweiler/Saar,18/03/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1191.jpg,,,,,,,https://data.europarl.europa.eu/person/1191
1192,Ms,Christa,Randzio-Plath,,,female,Germany,Ratibor,29/10/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1192.jpg,,,,,,,https://data.europarl.europa.eu/person/1192
1194,Mr,Jean-Thomas,Nordmann,,,male,France,Paris,16/02/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1194.jpg,,,,,,,https://data.europarl.europa.eu/person/1194
1197,Ms,Ursula,Schleicher,,,female,Germany,Aschaffenburg,15/05/1933 01:00,,https://www.europarl.europa.eu/mepphoto/1197.jpg,,,,,,,https://data.europarl.europa.eu/person/1197
1204,Mr,Alain,Lamassoure,,,male,France,Pau,10/02/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1204.jpg,,,,,,,https://data.europarl.europa.eu/person/1204
1217,Mr,,Inglewood,,,male,United Kingdom,"Carlisle, Cumbria",31/07/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1217.jpg,,,,,,,https://data.europarl.europa.eu/person/1217
1219,Mr,José María,Gil-Robles Gil-Delgado,,,male,Estonia,Madrid,17/06/1935 01:00,,https://www.europarl.europa.eu/mepphoto/1219.jpg,,,,,,,https://data.europarl.europa.eu/person/1219
1221,Mr,Willi,Görlach,,,male,Germany,Butzbach,27/12/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1221.jpg,,,,,,,https://data.europarl.europa.eu/person/1221
1224,Mr,Karl,von Wogau,,,male,Germany,Freiburg,18/07/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1224.jpg,,,,,,,https://data.europarl.europa.eu/person/1224
1235,Ms,Magdalene,Hoff,,,female,Germany,Hagen,29/12/1940 12:00,29/03/2017 12:00,https://www.europarl.europa.eu/mepphoto/1235.jpg,,,,,,,https://data.europarl.europa.eu/person/1235
1237,Ms,Mechtild,Rothe,,,female,Germany,Paderborn,10/08/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1237.jpg,,,,,,,https://data.europarl.europa.eu/person/1237
1239,Mr,Gerhard,Schmid,,,male,Germany,Straubing,05/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1239.jpg,,,,,,,https://data.europarl.europa.eu/person/1239
1247,Mr,Willi,Rothley,,,male,Germany,Bottenbach,15/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1247.jpg,,,,,,,https://data.europarl.europa.eu/person/1247
1249,Mr,Jannis,Sakellariou,,,male,Germany,Athen,12/11/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1249.jpg,,,,,,,https://data.europarl.europa.eu/person/1249
1253,Mr,Hans-Gert,Pöttering,,,male,Germany,Bersenbrück (Niedersachsen),15/09/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1253.jpg,,,,,,,https://data.europarl.europa.eu/person/1253
1258,Mr,Rolf,Linkohr,,,male,Germany,Stuttgart,11/04/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1258.jpg,,,,,,,https://data.europarl.europa.eu/person/1258
1263,Mr,Elmar,Brok,,,male,Germany,Verl (Kr. Gütersloh),14/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1263.jpg,,,,,,,https://data.europarl.europa.eu/person/1263
1264,Mr,Ingo,Friedrich,,,male,Germany,Kutno,24/01/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1264.jpg,,,,,,,https://data.europarl.europa.eu/person/1264
1266,Mr,Klaus,Hänsch,,,male,Germany,Sprottau (Schlesien),15/12/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1266.jpg,,,,,,,https://data.europarl.europa.eu/person/1266
1269,Mr,Christian,Rovsing,,,male,Denmark,Rødovre,02/11/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1269.jpg,,,,,,,https://data.europarl.europa.eu/person/1269
1274,Mr,Freddy,Blak,,,male,Denmark,Odense,08/03/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1274.jpg,,,,,,,https://data.europarl.europa.eu/person/1274
1275,Mr,Jens-Peter,Bonde,,,male,Denmark,Åbenrå,27/03/1948 01:00,04/04/2021 12:00,https://www.europarl.europa.eu/mepphoto/1275.jpg,,,,,,,https://data.europarl.europa.eu/person/1275
1282,Mr,Arie M.,Oostlander,,,male,Netherlands,Oude Wetering (Gem. Alkemade),28/03/1936 02:00,21/04/2019 12:00,https://www.europarl.europa.eu/mepphoto/1282.jpg,,,,,,,https://data.europarl.europa.eu/person/1282
1287,Mr,Pat,Cox,,,male,Ireland,Dublin,28/11/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1287.jpg,,,,,,,https://data.europarl.europa.eu/person/1287
1288,Mr,John Walls,Cushnahan,,,male,Ireland,Belfast,23/07/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1288.jpg,,,,,,,https://data.europarl.europa.eu/person/1288
1289,Mr,Proinsias,De Rossa,,,male,Ireland,Dublin,15/05/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1289.jpg,,,,,,,https://data.europarl.europa.eu/person/1289
1292,Mr,Paul A.A.J.G.,Lannoye,,,male,Belgium,Sprimont,22/06/1939 01:00,04/12/2021 01:00,https://www.europarl.europa.eu/mepphoto/1292.jpg,,,,,,,https://data.europarl.europa.eu/person/1292
1295,Mr,Terence,Wynn,,,male,United Kingdom,Wigan,27/06/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1295.jpg,,,,,,,https://data.europarl.europa.eu/person/1295
1296,Mr,Willy C.E.H.,DE CLERCQ,,,male,Belgium,Gent,08/07/1927 01:00,28/10/2011 12:00,https://www.europarl.europa.eu/mepphoto/1296.jpg,,,,,,,https://data.europarl.europa.eu/person/1296
1298,Mr,Karel C.C.,Dillen,,,male,Belgium,Antwerpen,16/10/1925 02:00,27/04/2007 12:00,https://www.europarl.europa.eu/mepphoto/1298.jpg,,,,,,,https://data.europarl.europa.eu/person/1298
1302,Ms,Imelda Mary,Read,,,female,United Kingdom,Hillingdon (Middlesex),08/01/1939 02:00,,https://www.europarl.europa.eu/mepphoto/1302.jpg,,,,,,,https://data.europarl.europa.eu/person/1302
1304,Ms,Concepció,Ferrer,,,female,Estonia,Ripoll (Girona),27/01/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1304.jpg,,,,,,,https://data.europarl.europa.eu/person/1304
1307,Ms,Ana,Miranda de Lage,,,female,Estonia,San Sebastián,07/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1307.jpg,,,,,,,https://data.europarl.europa.eu/person/1307
1308,Ms,Pauline,Green,,,female,United Kingdom,Gzira (Malta),08/12/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1308.jpg,,,,,,,https://data.europarl.europa.eu/person/1308
1309,Mr,Brian,Simpson,,,male,United Kingdom,Leigh (Lancashire),06/02/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1309.jpg,,,,,,,https://data.europarl.europa.eu/person/1309
1311,Mr,Gary,Titley,,,male,United Kingdom,Salford,19/01/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1311.jpg,,,,,,,https://data.europarl.europa.eu/person/1311
1313,Ms,Bárbara,Dührkop Dührkop,,,female,Estonia,Hannover (Alemania),27/07/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1313.jpg,,,,,,,https://data.europarl.europa.eu/person/1313
1315,Mr,Alan John,Donnelly,,,male,United Kingdom,Jarrow,16/07/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1315.jpg,,,,,,,https://data.europarl.europa.eu/person/1315
1318,Mr,James,Nicholson,,,male,United Kingdom,,29/01/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1318.jpg,,,,,,,https://data.europarl.europa.eu/person/1318
1321,Mr,David Robert,Bowe,,,male,United Kingdom,Gateshead,19/07/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1321.jpg,,,,,,,https://data.europarl.europa.eu/person/1321
1333,Mr,Fernando,Pérez Royo,,,male,Estonia,Alcalá de Guadaira (Sevilla),25/01/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1333.jpg,,,,,,,https://data.europarl.europa.eu/person/1333
1337,Mr,Manuel,Medina Ortega,,,male,Estonia,Arrecife (Las Palmas),15/12/1935 02:00,,https://www.europarl.europa.eu/mepphoto/1337.jpg,,,,,,,https://data.europarl.europa.eu/person/1337
1344,Mr,Carles-Alfred,Gasòliba i Böhm,,,male,Estonia,Barcelona,22/11/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1344.jpg,,,,,,,https://data.europarl.europa.eu/person/1344
1349,Mr,Joan,Colom i Naval,,,male,Estonia,Barcelona,05/07/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1349.jpg,,,,,,,https://data.europarl.europa.eu/person/1349
1352,Mr,Enrique,Barón Crespo,,,male,Estonia,Madrid,27/03/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1352.jpg,,,,,,,https://data.europarl.europa.eu/person/1352
1356,Mr,Joaquim,Miranda,,,male,Portugal,Portalegre,07/09/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1356.jpg,,,,,,,https://data.europarl.europa.eu/person/1356
1364,Mr,Luís,Marinho,,,male,Portugal,Porto,05/06/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1364.jpg,,,,,,,https://data.europarl.europa.eu/person/1364
1370,Ms,Caroline,Jackson,,,female,United Kingdom,Penzance (Cornwall),05/11/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1370.jpg,,,,,,,https://data.europarl.europa.eu/person/1370
1394,Mr,Bill,Newton Dunn,,,male,United Kingdom,Greywell (Hampshire),03/10/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1394.jpg,,,,,,,https://data.europarl.europa.eu/person/1394
1396,Mr,Ian R.K.,PAISLEY,,,male,United Kingdom,Armagh (Northern Ireland),06/04/1926 02:00,12/09/2014 12:00,https://www.europarl.europa.eu/mepphoto/1396.jpg,,,,,,,https://data.europarl.europa.eu/person/1396
1403,Mr,David,Martin,,,male,United Kingdom,Edinburgh,26/08/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1403.jpg,,,,,,,https://data.europarl.europa.eu/person/1403
1405,Mr,Edward,Mcmillan-Scott,,,male,United Kingdom,Cambridge,15/08/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1405.jpg,,,,,,,https://data.europarl.europa.eu/person/1405
1407,Mr,Stephen,Hughes,,,male,United Kingdom,Sunderland,19/08/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1407.jpg,,,,,,,https://data.europarl.europa.eu/person/1407
1408,Mr,John,Hume,,,male,United Kingdom,Derry (Northern Ireland),18/01/1937 02:00,03/08/2020 12:00,https://www.europarl.europa.eu/mepphoto/1408.jpg,,,,,,,https://data.europarl.europa.eu/person/1408
1413,Mr,Glyn,Ford,,,male,United Kingdom,Gloucester,28/01/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1413.jpg,,,,,,,https://data.europarl.europa.eu/person/1413
1419,Mr,James,Elles,,,male,United Kingdom,London,03/09/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1419.jpg,,,,,,,https://data.europarl.europa.eu/person/1419
1422,Mr,Nicholas,BETHELL,,,male,United Kingdom,London,19/07/1938 01:00,08/09/2007 12:00,https://www.europarl.europa.eu/mepphoto/1422.jpg,,,,,,,https://data.europarl.europa.eu/person/1422
1425,Ms,Hanja,Maij-Weggen,,,female,Netherlands,Emmen,29/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1425.jpg,,,,,,,https://data.europarl.europa.eu/person/1425
1426,Ms,Mary Elizabeth,Banotti,,,female,Ireland,Dublin,29/05/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1426.jpg,,,,,,,https://data.europarl.europa.eu/person/1426
1427,Mr,Gordon J.,Adam,,,male,United Kingdom,Carlisle,28/03/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1427.jpg,,,,,,,https://data.europarl.europa.eu/person/1427
1428,Mr,Richard A.,Balfe,,,male,United Kingdom,Mildenhall (Suffolk),14/05/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1428.jpg,,,,,,,https://data.europarl.europa.eu/person/1428
1429,Mr,Christopher,Beazley,,,male,United Kingdom,Bexhill (Sussex),05/09/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1429.jpg,,,,,,,https://data.europarl.europa.eu/person/1429
1431,Ms,Marietta,Giannakou,????????,?????????,female,Greece,Gerakion (Lakonias),05/06/1951 01:00,27/02/2022 01:00,https://www.europarl.europa.eu/mepphoto/1431.jpg,,,,,,,https://data.europarl.europa.eu/person/1431
1436,Mr,John Joseph,McCartin,,,male,Ireland,Ballinamore (Co. Leitrim),24/04/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1436.jpg,,,,,,,https://data.europarl.europa.eu/person/1436
1441,Mr,Niall,Andrews,,,male,Ireland,Dublin,19/08/1937 01:00,16/10/2006 12:00,https://www.europarl.europa.eu/mepphoto/1441.jpg,,,,,,,https://data.europarl.europa.eu/person/1441
1443,Mr,James (Jim),Fitzsimons,,,male,Ireland,Navan (Co. Meath),16/12/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1443.jpg,,,,,,,https://data.europarl.europa.eu/person/1443
1461,Mr,Alexandros,Alavanos,??????????,????????,male,Greece,Athina,22/05/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1461.jpg,,,,,,,https://data.europarl.europa.eu/person/1461
1473,Mr,Gérard,Deprez,,,male,Belgium,Noville-Bastogne,13/08/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1473.jpg,,,,,,,https://data.europarl.europa.eu/person/1473
1474,Mr,Claude J.-M.J.,Desama,,,male,Belgium,Ensival (Verviers),09/10/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1474.jpg,,,,,,,https://data.europarl.europa.eu/person/1474
1538,Mr,James L.C.,Provan,,,male,United Kingdom,Glenfarg (Perthshire),19/12/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1538.jpg,,,,,,,https://data.europarl.europa.eu/person/1538
1566,Ms,Emma,Bonino,,,female,Italy,Bra,09/03/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1566.jpg,,,,,,,https://data.europarl.europa.eu/person/1566
1602,Mr,Claudio,Martelli,,,male,Italy,Gessate (MI),24/09/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1602.jpg,,,,,,,https://data.europarl.europa.eu/person/1602
1665,Mr,Salvador,Garriga Polledo,,,male,Estonia,Gijon,06/08/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1665.jpg,,,,,,,https://data.europarl.europa.eu/person/1665
1708,Ms,Marie-Noëlle,Lienemann,,,female,France,Belfort,12/07/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1708.jpg,,,,,,,https://data.europarl.europa.eu/person/1708
1746,Mr,Luigi Ciriaco,De Mita,,,male,Italy,Nusco (AV),02/02/1928 02:00,26/05/2022 12:00,https://www.europarl.europa.eu/mepphoto/1746.jpg,,,,,,,https://data.europarl.europa.eu/person/1746
1788,Mr,Daniel,DUCARME,,,male,Belgium,Liège,08/03/1954 01:00,28/08/2010 12:00,https://www.europarl.europa.eu/mepphoto/1788.jpg,,,,,,,https://data.europarl.europa.eu/person/1788
1817,Ms,Anne,André-Léonard,,,female,Belgium,Schaerbeek,16/11/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1817.jpg,,,,,,,https://data.europarl.europa.eu/person/1817
1832,Ms,Marianne,Thyssen,,,female,Belgium,Sint-Gillis-Waas,24/07/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1832.jpg,,,,,,,https://data.europarl.europa.eu/person/1832
1833,Ms,Marie Anne,Isler Béguin,,,female,France,Boulay,30/06/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1833.jpg,,,,,,,https://data.europarl.europa.eu/person/1833
1838,Mr,Gérard,Onesta,,,male,France,Albi,05/08/1960 01:00,,https://www.europarl.europa.eu/mepphoto/1838.jpg,,,,,,,https://data.europarl.europa.eu/person/1838
1842,Mr,Rolf,Berend,,,male,Germany,Gernrode/Eichsfeld,01/10/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1842.jpg,,,,,,,https://data.europarl.europa.eu/person/1842
1844,Ms,Anne-Karin,Glase,,,female,Germany,Neuruppin,24/07/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1844.jpg,,,,,,,https://data.europarl.europa.eu/person/1844
1845,Mr,Lutz,Goepel,,,male,Germany,Gotha,10/10/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1845.jpg,,,,,,,https://data.europarl.europa.eu/person/1845
1849,Ms,Sylvia-Yvonne,Kaufmann,,,female,Germany,Berlin,23/01/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1849.jpg,,,,,,,https://data.europarl.europa.eu/person/1849
1852,Mr,Dieter-Lebrecht,Koch,,,male,Germany,,07/01/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1852.jpg,,,,,,,https://data.europarl.europa.eu/person/1852
