mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
785,Ms,Leonilde,Iotti,,,female,Italy,Reggio Emilia,10/04/1920 01:00,,https://www.europarl.europa.eu/mepphoto/785.jpg,,,,,,,https://data.europarl.europa.eu/person/785
786,Mr,Jean-Noël,de Lipkowski,,,male,France,Paris,25/12/1920 02:00,,https://www.europarl.europa.eu/mepphoto/786.jpg,,,,,,,https://data.europarl.europa.eu/person/786
787,Ms,Luise,Herklotz,,,female,Germany,Speyer,20/08/1918 12:00,,https://www.europarl.europa.eu/mepphoto/787.jpg,,,,,,,https://data.europarl.europa.eu/person/787
788,Ms,Gloria D.,Hooper,,,female,United Kingdom,Southampton,25/05/1939 01:00,,https://www.europarl.europa.eu/mepphoto/788.jpg,,,,,,,https://data.europarl.europa.eu/person/788
789,Mr,Erwin,Lange,,,male,Germany,Essen,10/05/1914 01:00,,https://www.europarl.europa.eu/mepphoto/789.jpg,,,,,,,https://data.europarl.europa.eu/person/789
790,Mr,Erdmann,Linde,,,male,Germany,Dresden,22/02/1943 01:00,,https://www.europarl.europa.eu/mepphoto/790.jpg,,,,,,,https://data.europarl.europa.eu/person/790
791,Mr,Eugen,Loderer,,,male,Germany,Heidenheim an der Brenz,28/05/1920 01:00,,https://www.europarl.europa.eu/mepphoto/791.jpg,,,,,,,https://data.europarl.europa.eu/person/791
792,Mr,Silvio,Lega,,,male,Italy,Leini (Torino),04/02/1945 01:00,24/04/2021 12:00,https://www.europarl.europa.eu/mepphoto/792.jpg,,,,,,,https://data.europarl.europa.eu/person/792
793,Mr,Konstantinos,Loules,????????????,??????,male,Greece,Tyrnavos,18/04/1906 01:00,,https://www.europarl.europa.eu/mepphoto/793.jpg,,,,,,,https://data.europarl.europa.eu/person/793
794,Mr,Claude L.L.P.,Labbé,,,male,France,Argenteuil Val d'Oise,27/01/1926 02:00,,https://www.europarl.europa.eu/mepphoto/794.jpg,,,,,,,https://data.europarl.europa.eu/person/794
795,Mr,Heinz,Kühn,,,male,Germany,Köln,18/02/1912 01:00,,https://www.europarl.europa.eu/mepphoto/795.jpg,,,,,,,https://data.europarl.europa.eu/person/795
796,Mr,Liam,Kavanagh,,,male,Ireland,Wicklow,09/02/1935 02:00,13/12/2021 01:00,https://www.europarl.europa.eu/mepphoto/796.jpg,,,,,,,https://data.europarl.europa.eu/person/796
797,Mr,Justin,Keating,,,male,Ireland,Dublin,02/01/1930 02:00,,https://www.europarl.europa.eu/mepphoto/797.jpg,,,,,,,https://data.europarl.europa.eu/person/797
798,Mr,Pierre,Lalumière,,,male,France,Caudéran,07/09/1930 01:00,21/01/1996 01:00,https://www.europarl.europa.eu/mepphoto/798.jpg,,,,,,,https://data.europarl.europa.eu/person/798
799,Mr,Jean A.F.,Lecanuet,,,male,France,Rouen,04/03/1920 01:00,,https://www.europarl.europa.eu/mepphoto/799.jpg,,,,,,,https://data.europarl.europa.eu/person/799
800,Mr,Filotas,Kazazis,???????,???????,male,Greece,Thessaloniki,01/01/1918 01:00,,https://www.europarl.europa.eu/mepphoto/800.jpg,,,,,,,https://data.europarl.europa.eu/person/800
801,Mr,Brian M.,KEY,,,male,United Kingdom,Darfield (Barnley),20/09/1947 01:00,20/01/2016 01:00,https://www.europarl.europa.eu/mepphoto/801.jpg,,,,,,,https://data.europarl.europa.eu/person/801
802,Mr,Kent S.,Kirk,,,male,Denmark,Esbjerg,26/08/1948 01:00,,https://www.europarl.europa.eu/mepphoto/802.jpg,,,,,,,https://data.europarl.europa.eu/person/802
804,Mr,Konstantinos,Kallias,????????????,???????,male,Greece,Chalkis,26/06/1901 01:36,,https://www.europarl.europa.eu/mepphoto/804.jpg,,,,,,,https://data.europarl.europa.eu/person/804
805,Mr,Konstantinos,Kaloyannis,????????????,???????????,male,Greece,Karditsa,02/02/1918 01:00,,https://www.europarl.europa.eu/mepphoto/805.jpg,,,,,,,https://data.europarl.europa.eu/person/805
806,Mr,Konstantinos,Kappos,????????????,??????,male,Greece,Kefalovriso Argolidas,01/01/1937 02:00,,https://www.europarl.europa.eu/mepphoto/806.jpg,,,,,,,https://data.europarl.europa.eu/person/806
807,Mr,Ioannis,Katsafados,????????,??????????,male,Greece,Pireas,09/05/1935 01:00,,https://www.europarl.europa.eu/mepphoto/807.jpg,,,,,,,https://data.europarl.europa.eu/person/807
808,Mr,Hans,Katzer,,,male,Germany,Köln,31/01/1919 02:00,,https://www.europarl.europa.eu/mepphoto/808.jpg,,,,,,,https://data.europarl.europa.eu/person/808
809,Mr,Heinrich,Jürgens,,,male,Germany,Oeftinghausen,28/07/1924 01:00,,https://www.europarl.europa.eu/mepphoto/809.jpg,,,,,,,https://data.europarl.europa.eu/person/809
810,Mr,Gérard,JAQUET,,,male,France,Malakoff (Hauts-de Seine),12/01/1916 01:00,15/04/2013 12:00,https://www.europarl.europa.eu/mepphoto/810.jpg,,,,,,,https://data.europarl.europa.eu/person/810
811,Mr,Stanley P.,Johnson,,,male,United Kingdom,Penzance,18/08/1940 12:00,,https://www.europarl.europa.eu/mepphoto/811.jpg,,,,,,,https://data.europarl.europa.eu/person/811
812,Mr,Sjouke,Jonker,,,male,Netherlands,'s-Gravenhage,09/09/1924 01:00,,https://www.europarl.europa.eu/mepphoto/812.jpg,,,,,,,https://data.europarl.europa.eu/person/812
813,Mr,Charles,Josselin,,,male,France,Trigavou (Côtes-du-Nord),31/03/1938 01:00,,https://www.europarl.europa.eu/mepphoto/813.jpg,,,,,,,https://data.europarl.europa.eu/person/813
814,Mr,Michel,Junot,,,male,France,Paris,29/09/1916 12:00,,https://www.europarl.europa.eu/mepphoto/814.jpg,,,,,,,https://data.europarl.europa.eu/person/814
815,Mr,Jaak P.J.,Henckens,,,male,Belgium,Saint-Truiden,22/07/1933 01:00,07/09/1981 12:00,https://www.europarl.europa.eu/mepphoto/815.jpg,,,,,,,https://data.europarl.europa.eu/person/815
816,Mr,Ulrich,Irmer,,,male,Germany,Bochum,19/01/1939 02:00,,https://www.europarl.europa.eu/mepphoto/816.jpg,,,,,,,https://data.europarl.europa.eu/person/816
817,Mr,Gérard,Israel,,,male,France,Oran (Algérie),24/11/1928 02:00,07/11/2018 01:00,https://www.europarl.europa.eu/mepphoto/817.jpg,,,,,,,https://data.europarl.europa.eu/person/817
818,Mr,Robert Victor,Jackson,,,male,United Kingdom,Johannesburg (South Africa),24/09/1946 12:00,,https://www.europarl.europa.eu/mepphoto/818.jpg,,,,,,,https://data.europarl.europa.eu/person/818
819,Mr,Frédéric,Jalton,,,male,France,Abymes (Guadeloupe),21/02/1924 02:00,,https://www.europarl.europa.eu/mepphoto/819.jpg,,,,,,,https://data.europarl.europa.eu/person/819
820,Ms,Françoise,Gaspard,,,female,France,Dreux,06/07/1945 12:00,,https://www.europarl.europa.eu/mepphoto/820.jpg,,,,,,,https://data.europarl.europa.eu/person/820
821,Ms,Mette,Groes,,,female,Denmark,København,09/06/1937 01:00,,https://www.europarl.europa.eu/mepphoto/821.jpg,,,,,,,https://data.europarl.europa.eu/person/821
822,Mr,William J.,Hopper,,,male,United Kingdom,Glasgow,09/08/1929 01:00,,https://www.europarl.europa.eu/mepphoto/822.jpg,,,,,,,https://data.europarl.europa.eu/person/822
823,Mr,Brian H.,Hord,,,male,United Kingdom,Hampstead (London),20/06/1934 01:00,,https://www.europarl.europa.eu/mepphoto/823.jpg,,,,,,,https://data.europarl.europa.eu/person/823
824,Mr,John,Horgan,,,male,Ireland,Tralee (Co. Kerry),26/10/1940 12:00,,https://www.europarl.europa.eu/mepphoto/824.jpg,,,,,,,https://data.europarl.europa.eu/person/824
825,Mr,Hermann,Heinemann,,,male,Germany,Dortmund,24/06/1928 01:00,,https://www.europarl.europa.eu/mepphoto/825.jpg,,,,,,,https://data.europarl.europa.eu/person/825
826,Mr,Wilhelm,Helms,,,male,Germany,Bissenhausen,19/12/1923 02:00,,https://www.europarl.europa.eu/mepphoto/826.jpg,,,,,,,https://data.europarl.europa.eu/person/826
827,Ms,Norvela,Forster,,,female,United Kingdom,Gillingham (Kent),25/07/1931 01:00,,https://www.europarl.europa.eu/mepphoto/827.jpg,,,,,,,https://data.europarl.europa.eu/person/827
828,Ms,Marie-Madeleine,Fourcade,,,female,France,Marseille,08/11/1909 01:00,,https://www.europarl.europa.eu/mepphoto/828.jpg,,,,,,,https://data.europarl.europa.eu/person/828
829,Ms,Paola,Gaiotti De Biase,,,female,Italy,Napoli,26/08/1927 01:00,13/07/2022 12:00,https://www.europarl.europa.eu/mepphoto/829.jpg,,,,,,,https://data.europarl.europa.eu/person/829
830,Mr,Ioannis,Haralampopoulos,????????,???????????????,male,Greece,Psari (Trifylia),01/01/1919 02:00,,https://www.europarl.europa.eu/mepphoto/830.jpg,,,,,,,https://data.europarl.europa.eu/person/830
831,Mr,The Lord,Harmar-Nicholls,,,male,United Kingdom,Darlaston (West Midlands),01/11/1912 01:00,,https://www.europarl.europa.eu/mepphoto/831.jpg,,,,,,,https://data.europarl.europa.eu/person/831
832,Mr,David A.,Harris,,,male,United Kingdom,Exeter (Devon),01/11/1937 02:00,,https://www.europarl.europa.eu/mepphoto/832.jpg,,,,,,,https://data.europarl.europa.eu/person/832
833,Mr,Kai Uwe von,Hassel,,,male,Germany,Gare (Tanzania),21/04/1913 01:00,,https://www.europarl.europa.eu/mepphoto/833.jpg,,,,,,,https://data.europarl.europa.eu/person/833
834,Mr,Karl W.H.,Hauenschild,,,male,Germany,Hannover,03/08/1920 01:00,,https://www.europarl.europa.eu/mepphoto/834.jpg,,,,,,,https://data.europarl.europa.eu/person/834
835,Mr,Frans G.,van der Gun,,,male,Netherlands,Hagestein (Z.H.),24/11/1918 01:00,,https://www.europarl.europa.eu/mepphoto/835.jpg,,,,,,,https://data.europarl.europa.eu/person/835
836,Mr,Niels Jørgen,Haagerup,,,male,Denmark,Nr. Åby,21/10/1925 02:00,,https://www.europarl.europa.eu/mepphoto/836.jpg,,,,,,,https://data.europarl.europa.eu/person/836
837,Mr,Brendan,Halligan,,,male,Ireland,Dublin,05/07/1938 01:00,,https://www.europarl.europa.eu/mepphoto/837.jpg,,,,,,,https://data.europarl.europa.eu/person/837
838,Mr,Jean,Hamilius,,,male,Luxembourg,Luxembourg,05/02/1927 02:00,,https://www.europarl.europa.eu/mepphoto/838.jpg,,,,,,,https://data.europarl.europa.eu/person/838
839,Mr,Aart,Geurtsen,,,male,Netherlands,Schiedam,17/01/1926 02:00,,https://www.europarl.europa.eu/mepphoto/839.jpg,,,,,,,https://data.europarl.europa.eu/person/839
840,Mr,Charles,Goerens,,,male,Luxembourg,Ettelbruck,06/02/1952 01:00,,https://www.europarl.europa.eu/mepphoto/840.jpg,mailto:charles.goerens@europarl.europa.eu,https://charlesgoerens.eu/,https://twitter.com/CharlesGoerens,https://www.facebook.com/charles.goerens,,https://www.instagram.com/cgoerens/?hl=fr,https://data.europarl.europa.eu/person/840
841,Mr,Guido,Gonella,,,male,Italy,Verona,18/09/1905 01:00,,https://www.europarl.europa.eu/mepphoto/841.jpg,,,,,,,https://data.europarl.europa.eu/person/841
842,Mr,Alfons,Goppel,,,male,Germany,Regensburg,01/10/1905 01:00,,https://www.europarl.europa.eu/mepphoto/842.jpg,,,,,,,https://data.europarl.europa.eu/person/842
843,Mr,Anselmo,GOUTHIER,,,male,Italy,Roreto Chisone (Torino),17/06/1933 01:00,01/11/2015 01:00,https://www.europarl.europa.eu/mepphoto/843.jpg,,,,,,,https://data.europarl.europa.eu/person/843
844,Mr,François-Marie,Geronimi,,,male,France,Morasaglia (Corse),20/03/1911 01:00,26/02/2004 01:00,https://www.europarl.europa.eu/mepphoto/844.jpg,,,,,,,https://data.europarl.europa.eu/person/844
845,Mr,Alberto,Ghergo,,,male,Italy,Roma,23/02/1915 01:00,01/10/1986 01:00,https://www.europarl.europa.eu/mepphoto/845.jpg,,,,,,,https://data.europarl.europa.eu/person/845
846,Mr,Alain Y.M.,Gillot,,,male,France,Fougères,21/03/1927 02:00,,https://www.europarl.europa.eu/mepphoto/846.jpg,,,,,,,https://data.europarl.europa.eu/person/846
847,Mr,Ilias,Glykofridis,??????,???????????,male,Greece,Athina,20/02/1912 01:00,20/10/1982 01:00,https://www.europarl.europa.eu/mepphoto/847.jpg,,,,,,,https://data.europarl.europa.eu/person/847
848,Mr,Arie,de Goede,,,male,Netherlands,Vlaardingen,21/05/1928 01:00,,https://www.europarl.europa.eu/mepphoto/848.jpg,,,,,,,https://data.europarl.europa.eu/person/848
849,Mr,Michael,Gallagher,,,male,United Kingdom,Seaham Harbour (Co. Durham),01/07/1934 01:00,,https://www.europarl.europa.eu/mepphoto/849.jpg,,,,,,,https://data.europarl.europa.eu/person/849
850,Mr,Vincenzo,Gatto,,,male,Italy,Messina,01/05/1922 01:00,11/10/2005 12:00,https://www.europarl.europa.eu/mepphoto/850.jpg,,,,,,,https://data.europarl.europa.eu/person/850
,Not found,,,,,,,,,,,,,,,,,
852,Mr,Achillefs,Gerokostopoulos,????????,???????????????,male,Greece,Patra,21/09/1909 01:00,,https://www.europarl.europa.eu/mepphoto/852.jpg,,,,,,,https://data.europarl.europa.eu/person/852
,Not found,,,,,,,,,,,,,,,,,
854,Mr,Raymond,Forni,,,male,France,Belfort,20/05/1941 12:00,,https://www.europarl.europa.eu/mepphoto/854.jpg,,,,,,,https://data.europarl.europa.eu/person/854
,Not found,,,,,,,,,,,,,,,,,
856,Mr,Volkmar,Gabert,,,male,Germany,Dreihunken,11/03/1923 02:00,,https://www.europarl.europa.eu/mepphoto/856.jpg,,,,,,,https://data.europarl.europa.eu/person/856
,Not found,,,,,,,,,,,,,,,,,
,Not found,,,,,,,,,,,,,,,,,
859,Mr,Renzo Eligio,Filippi,,,male,Italy,Portogruaro (Venezia),18/09/1935 01:00,03/06/2001 12:00,https://www.europarl.europa.eu/mepphoto/859.jpg,,,,,,,https://data.europarl.europa.eu/person/859
,Not found,,,,,,,,,,,,,,,,,
861,Mr,Eric,Forth,,,male,United Kingdom,Glasgow,09/09/1944 12:00,,https://www.europarl.europa.eu/mepphoto/861.jpg,,,,,,,https://data.europarl.europa.eu/person/861
862,Mr,Assimakis,Fotilas,?????????,???????,male,Greece,Patra,01/01/1932 02:00,,https://www.europarl.europa.eu/mepphoto/862.jpg,,,,,,,https://data.europarl.europa.eu/person/862
863,Ms,Sile,De Valera,,,female,Ireland,Dublin,17/12/1954 01:00,,https://www.europarl.europa.eu/mepphoto/863.jpg,,,,,,,https://data.europarl.europa.eu/person/863
864,Ms,Marie-Madeleine,Dienesch,,,female,France,Caire (Egypte),03/04/1914 01:00,,https://www.europarl.europa.eu/mepphoto/864.jpg,,,,,,,https://data.europarl.europa.eu/person/864
865,Ms,Paule,Duport,,,female,France,Trémolat (Dordogne),13/09/1927 01:00,29/12/2017 01:00,https://www.europarl.europa.eu/mepphoto/865.jpg,,,,,,,https://data.europarl.europa.eu/person/865
866,Mr,Guy,Fernandez,,,male,France,St. Etienne,29/10/1942 12:00,11/09/1989 12:00,https://www.europarl.europa.eu/mepphoto/866.jpg,,,,,,,https://data.europarl.europa.eu/person/866
867,Mr,Mauro,FERRI,,,male,Italy,Roma,14/03/1920 01:00,29/09/2015 12:00,https://www.europarl.europa.eu/mepphoto/867.jpg,,,,,,,https://data.europarl.europa.eu/person/867
868,Mr,Edgar,Faure,,,male,France,Béziers,18/08/1908 01:00,,https://www.europarl.europa.eu/mepphoto/868.jpg,,,,,,,https://data.europarl.europa.eu/person/868
869,Mr,Adam,Fergusson,,,male,United Kingdom,Haddington (Scotland),10/07/1932 01:00,,https://www.europarl.europa.eu/mepphoto/869.jpg,,,,,,,https://data.europarl.europa.eu/person/869
870,Ms,Edith,Cresson,,,female,France,Boulogne (Seine),27/01/1934 02:00,,https://www.europarl.europa.eu/mepphoto/870.jpg,,,,,,,https://data.europarl.europa.eu/person/870
871,Ms,Suzanne,Dekker,,,female,Netherlands,Amsterdam,31/10/1949 01:00,,https://www.europarl.europa.eu/mepphoto/871.jpg,,,,,,,https://data.europarl.europa.eu/person/871
,Not found,,,,,,,,,,,,,,,,,
,Not found,,,,,,,,,,,,,,,,,
,Not found,,,,,,,,,,,,,,,,,
875,Mr,Derek A.,Enright,,,male,United Kingdom,Thornaby on Tees (Yorkshi,02/08/1935 01:00,,https://www.europarl.europa.eu/mepphoto/875.jpg,,,,,,,https://data.europarl.europa.eu/person/875
876,Mr,Claude,Estier,,,male,France,Paris,25/06/1908 01:00,,https://www.europarl.europa.eu/mepphoto/876.jpg,,,,,,,https://data.europarl.europa.eu/person/876
,Not found,,,,,,,,,,,,,,,,,
878,Mr,Pierre M.L.L.C.,Deschamps,,,male,Belgium,Schaerbeek,05/05/1921 01:00,,https://www.europarl.europa.eu/mepphoto/878.jpg,,,,,,,https://data.europarl.europa.eu/person/878
879,Mr,Alfredo,Diana,,,male,Italy,Roma,02/06/1930 01:00,,https://www.europarl.europa.eu/mepphoto/879.jpg,,,,,,,https://data.europarl.europa.eu/person/879
880,Mr,André F.E.,Diligent,,,male,France,Roubaix,10/05/1919 01:00,,https://www.europarl.europa.eu/mepphoto/880.jpg,,,,,,,https://data.europarl.europa.eu/person/880
881,Mr,Ioannis,Dimopoulos,????????,??????????,male,Greece,Vrontou (Pieria),01/01/1935 02:00,,https://www.europarl.europa.eu/mepphoto/881.jpg,,,,,,,https://data.europarl.europa.eu/person/881
,Not found,,,,,,,,,,,,,,,,,
883,Mr,Fernand L.,Delmotte,,,male,Belgium,Jeumont (France),24/07/1920 01:00,,https://www.europarl.europa.eu/mepphoto/883.jpg,,,,,,,https://data.europarl.europa.eu/person/883
884,Mr,Gustave,Deleau,,,male,France,Bruay en Artois (P.-de.-C.),18/09/1909 01:00,10/01/1999 01:00,https://www.europarl.europa.eu/mepphoto/884.jpg,,,,,,,https://data.europarl.europa.eu/person/884
,Not found,,,,,,,,,,,,,,,,,
886,Mr,Xavier,Deniau,,,male,France,Paris,24/09/1923 01:00,,https://www.europarl.europa.eu/mepphoto/886.jpg,,,,,,,https://data.europarl.europa.eu/person/886
887,Mr,Jacques,Denis,,,male,France,Metz,25/05/1922 01:00,14/09/2008 12:00,https://www.europarl.europa.eu/mepphoto/887.jpg,,,,,,,https://data.europarl.europa.eu/person/887
888,Mr,Michel J.-P.,Debré,,,male,France,Paris,15/01/1912 01:00,,https://www.europarl.europa.eu/mepphoto/888.jpg,,,,,,,https://data.europarl.europa.eu/person/888
889,Mr,Paul Ph. M.H.,De Keersmaeker,,,male,Belgium,Kobbegem,14/07/1929 01:00,,https://www.europarl.europa.eu/mepphoto/889.jpg,,,,,,,https://data.europarl.europa.eu/person/889
,Not found,,,,,,,,,,,,,,,,,
891,Mr,Francescopaolo,D'Angelosante,,,male,Italy,Penne (Pescara),17/09/1922 01:00,15/04/1997 12:00,https://www.europarl.europa.eu/mepphoto/891.jpg,,,,,,,https://data.europarl.europa.eu/person/891
892,Mr,Noel Michael,Davern,,,male,Ireland,Tipperary,24/12/1945 01:00,,https://www.europarl.europa.eu/mepphoto/892.jpg,,,,,,,https://data.europarl.europa.eu/person/892
893,Mr,Antonio,Del Duca,,,male,Italy,Casacanditella (Chieti),04/07/1926 01:00,09/02/2021 01:00,https://www.europarl.europa.eu/mepphoto/893.jpg,,,,,,,https://data.europarl.europa.eu/person/893
,Not found,,,,,,,,,,,,,,,,,
895,Mr,Ian M.,Dalziel,,,male,United Kingdom,Edinburgh,21/06/1947 01:00,,https://www.europarl.europa.eu/mepphoto/895.jpg,,,,,,,https://data.europarl.europa.eu/person/895
896,Mr,Félix,Damette,,,male,France,Auchel,02/06/1936 01:00,,https://www.europarl.europa.eu/mepphoto/896.jpg,,,,,,,https://data.europarl.europa.eu/person/896
897,Mr,Pierre-Bernard,Cousté,,,male,France,Rochefort-sur-Mer,29/06/1920 01:00,,https://www.europarl.europa.eu/mepphoto/897.jpg,,,,,,,https://data.europarl.europa.eu/person/897
,Not found,,,,,,,,,,,,,,,,,
,Not found,,,,,,,,,,,,,,,,,
900,Ms,Tullia,CARETTONI ROMAGNOLI,,,female,Italy,Verona,29/12/1918 02:00,24/11/2015 01:00,https://www.europarl.europa.eu/mepphoto/900.jpg,,,,,,,https://data.europarl.europa.eu/person/900
901,Ms,Ann,Clwyd,,,female,United Kingdom,Denbigh (North Wales),21/03/1937 02:00,,https://www.europarl.europa.eu/mepphoto/901.jpg,,,,,,,https://data.europarl.europa.eu/person/901
902,Mr,Francis,Combe,,,male,France,Gonesse,14/05/1926 01:00,15/04/1982 12:00,https://www.europarl.europa.eu/mepphoto/902.jpg,,,,,,,https://data.europarl.europa.eu/person/902
903,Mr,Maurits P.-A.,Coppieters,,,male,Belgium,St. Niklaas,14/05/1920 01:00,,https://www.europarl.europa.eu/mepphoto/903.jpg,,,,,,,https://data.europarl.europa.eu/person/903
904,Mr,Francesco,Cosentino,,,male,Italy,Palermo,22/07/1922 01:00,,https://www.europarl.europa.eu/mepphoto/904.jpg,,,,,,,https://data.europarl.europa.eu/person/904
905,Mr,Francisque,Collomb,,,male,France,Rambert en Bugey (Ain),19/12/1910 01:00,,https://www.europarl.europa.eu/mepphoto/905.jpg,,,,,,,https://data.europarl.europa.eu/person/905
906,Ms,Maria Fabrizia,Baduel Glorioso,,,female,Italy,Perugia,02/07/1927 01:00,08/04/2017 12:00,https://www.europarl.europa.eu/mepphoto/906.jpg,,,,,,,https://data.europarl.europa.eu/person/906
907,Mr,Gaetano,Cingari,,,male,Italy,Reggio Calabria,14/11/1926 02:00,09/05/1994 12:00,https://www.europarl.europa.eu/mepphoto/907.jpg,,,,,,,https://data.europarl.europa.eu/person/907
908,Mr,Jean-José,Clement,,,male,France,Le François (Martinique),06/08/1932 01:00,,https://www.europarl.europa.eu/mepphoto/908.jpg,,,,,,,https://data.europarl.europa.eu/person/908
909,Mr,Frank,Cluskey,,,male,Ireland,Dublin,09/04/1930 02:00,,https://www.europarl.europa.eu/mepphoto/909.jpg,,,,,,,https://data.europarl.europa.eu/person/909
910,Mr,Marcel G.B.,Colla,,,male,Belgium,Deurne,28/09/1943 12:00,,https://www.europarl.europa.eu/mepphoto/910.jpg,,,,,,,https://data.europarl.europa.eu/person/910
911,Mr,Arnaldo,Colleselli,,,male,Italy,Colle Santa Lucia (Bellun,02/09/1918 12:00,27/12/1988 01:00,https://www.europarl.europa.eu/mepphoto/911.jpg,,,,,,,https://data.europarl.europa.eu/person/911
912,Mr,Mario,Capanna,,,male,Italy,Città di Castello (Perugia),10/01/1945 01:00,,https://www.europarl.europa.eu/mepphoto/912.jpg,,,,,,,https://data.europarl.europa.eu/person/912
913,Mr,Umberto,Cardia,,,male,Italy,Tortoli (Nuoro),09/09/1921 01:00,25/06/2003 12:00,https://www.europarl.europa.eu/mepphoto/913.jpg,,,,,,,https://data.europarl.europa.eu/person/913
914,Mr,Manlio,CECOVINI,,,male,Italy,Trieste,29/01/1914 01:00,06/11/2010 01:00,https://www.europarl.europa.eu/mepphoto/914.jpg,,,,,,,https://data.europarl.europa.eu/person/914
915,Mr,Domenico,Ceravolo,,,male,Italy,Bovalino Marina (Reggio Calabria),26/09/1928 01:00,,https://www.europarl.europa.eu/mepphoto/915.jpg,,,,,,,https://data.europarl.europa.eu/person/915
916,Mr,Jacques,Chirac,,,male,France,Paris,29/11/1932 02:00,,https://www.europarl.europa.eu/mepphoto/916.jpg,,,,,,,https://data.europarl.europa.eu/person/916
917,Mr,Henri-Guy,Caillavet,,,male,France,Agen,13/02/1914 01:00,,https://www.europarl.europa.eu/mepphoto/917.jpg,,,,,,,https://data.europarl.europa.eu/person/917
918,Mr,Corentin,Calvez,,,male,France,Telgruc-sur-Mer (Finistère),26/06/1920 01:00,12/01/1985 01:00,https://www.europarl.europa.eu/mepphoto/918.jpg,,,,,,,https://data.europarl.europa.eu/person/918
919,Mr,Willy,Brandt,,,male,Germany,Lïbeck,18/12/1913 01:00,,https://www.europarl.europa.eu/mepphoto/919.jpg,,,,,,,https://data.europarl.europa.eu/person/919
920,Mr,Dominique,Bucchini,,,male,France,Sartène (Corse),24/01/1943 01:00,,https://www.europarl.europa.eu/mepphoto/920.jpg,,,,,,,https://data.europarl.europa.eu/person/920
921,Mr,Richard G.,Caborn,,,male,United Kingdom,Sheffield,06/10/1943 01:00,,https://www.europarl.europa.eu/mepphoto/921.jpg,,,,,,,https://data.europarl.europa.eu/person/921
924,Mr,André,BORD,,,male,France,Strasbourg,30/11/1922 02:00,13/05/2013 12:00,https://www.europarl.europa.eu/mepphoto/924.jpg,,,,,,,https://data.europarl.europa.eu/person/924
925,Mr,Roland,Boyes,,,male,United Kingdom,Huddersfield,12/02/1937 02:00,,https://www.europarl.europa.eu/mepphoto/925.jpg,,,,,,,https://data.europarl.europa.eu/person/925
926,Mr,Cornelis,Berkhouwer,,,male,Netherlands,Alkmaar,19/03/1919 01:00,,https://www.europarl.europa.eu/mepphoto/926.jpg,,,,,,,https://data.europarl.europa.eu/person/926
927,Mr,Willem,Albers,,,male,Netherlands,Rotterdam,30/11/1920 02:00,,https://www.europarl.europa.eu/mepphoto/927.jpg,,,,,,,https://data.europarl.europa.eu/person/927
928,Mr,Giorgio,Amendola,,,male,Italy,Roma,21/11/1907 01:00,05/06/1980 12:00,https://www.europarl.europa.eu/mepphoto/928.jpg,,,,,,,https://data.europarl.europa.eu/person/928
929,Mr,Fernand,Boden,,,male,Luxembourg,Echternach,13/09/1943 12:00,,https://www.europarl.europa.eu/mepphoto/929.jpg,,,,,,,https://data.europarl.europa.eu/person/929
930,Mr,Pierre,Baudis,,,male,France,Decazeville (Aveyron),11/05/1916 01:00,05/01/1997 01:00,https://www.europarl.europa.eu/mepphoto/930.jpg,,,,,,,https://data.europarl.europa.eu/person/930
931,Mr,Enrico,Berlinguer,,,male,Italy,Sassari,25/05/1922 01:00,11/06/1984 12:00,https://www.europarl.europa.eu/mepphoto/931.jpg,,,,,,,https://data.europarl.europa.eu/person/931
932,Mr,Pierre,Bernard,,,male,France,Saint-Pol de Léon (Finistère),01/11/1931 02:00,,https://www.europarl.europa.eu/mepphoto/932.jpg,,,,,,,https://data.europarl.europa.eu/person/932
933,Mr,Martin,Bangemann,,,male,Germany,Wanzleben,15/11/1934 02:00,28/06/2022 12:00,https://www.europarl.europa.eu/mepphoto/933.jpg,,,,,,,https://data.europarl.europa.eu/person/933
934,Mr,Giovanni,Barbagli,,,male,Italy,Civitella in Val di Chianti,24/06/1931 01:00,29/06/2006 12:00,https://www.europarl.europa.eu/mepphoto/934.jpg,,,,,,,https://data.europarl.europa.eu/person/934
935,Mr,Paolo,BARBI,,,male,Italy,Trieste,23/08/1919 01:00,10/06/2011 12:00,https://www.europarl.europa.eu/mepphoto/935.jpg,,,,,,,https://data.europarl.europa.eu/person/935
936,Mr,Gustave,Ansart,,,male,France,Roubaix,05/03/1923 02:00,,https://www.europarl.europa.eu/mepphoto/936.jpg,,,,,,,https://data.europarl.europa.eu/person/936
937,Mr,Vincent F.M.,Ansquer,,,male,France,Treize-Septiers (Vendée),11/01/1925 02:00,,https://www.europarl.europa.eu/mepphoto/937.jpg,,,,,,,https://data.europarl.europa.eu/person/937
938,Mr,Gaetano,ARFE',,,male,Italy,Somma Vesuviana (Napoli),12/11/1925 02:00,13/09/2007 12:00,https://www.europarl.europa.eu/mepphoto/938.jpg,,,,,,,https://data.europarl.europa.eu/person/938
939,Mr,Neil R.,Balfour,,,male,United Kingdom,Lima (Peru),12/08/1944 12:00,,https://www.europarl.europa.eu/mepphoto/939.jpg,,,,,,,https://data.europarl.europa.eu/person/939
