mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
1129,Ms,Catherine,Trautmann,,,female,France,Strasbourg,15/01/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1129.jpg,,,,,,,https://data.europarl.europa.eu/person/1129
1164,Mr,Bruno,Gollnisch,,,male,France,Neuilly-sur-Seine,28/01/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1164.jpg,,,,,,,https://data.europarl.europa.eu/person/1164
1183,Ms,Dagmar,Roth-Behrendt,,,female,Germany,Frankfurt/Main,21/02/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1183.jpg,,,,,,,https://data.europarl.europa.eu/person/1183
1186,Ms,Astrid,Lulling,,,female,Luxembourg,Schifflange,11/06/1929 01:00,,https://www.europarl.europa.eu/mepphoto/1186.jpg,,,,,,,https://data.europarl.europa.eu/person/1186
1191,Ms,Doris,Pack,,,female,Germany,Schiffweiler/Saar,18/03/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1191.jpg,,,,,,,https://data.europarl.europa.eu/person/1191
1202,Mr,Yves,Cochet,,,male,France,Rennes,15/02/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1202.jpg,,,,,,,https://data.europarl.europa.eu/person/1202
1204,Mr,Alain,Lamassoure,,,male,France,Pau,10/02/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1204.jpg,,,,,,,https://data.europarl.europa.eu/person/1204
1253,Mr,Hans-Gert,Pöttering,,,male,Germany,Bersenbrück (Niedersachsen),15/09/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1253.jpg,,,,,,,https://data.europarl.europa.eu/person/1253
1263,Mr,Elmar,Brok,,,male,Germany,Verl (Kr. Gütersloh),14/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1263.jpg,,,,,,,https://data.europarl.europa.eu/person/1263
1289,Mr,Proinsias,De Rossa,,,male,Ireland,Dublin,15/05/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1289.jpg,,,,,,,https://data.europarl.europa.eu/person/1289
1309,Mr,Brian,Simpson,,,male,United Kingdom,Leigh (Lancashire),06/02/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1309.jpg,,,,,,,https://data.europarl.europa.eu/person/1309
1318,Mr,James,Nicholson,,,male,United Kingdom,,29/01/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1318.jpg,,,,,,,https://data.europarl.europa.eu/person/1318
1394,Mr,Bill,Newton Dunn,,,male,United Kingdom,Greywell (Hampshire),03/10/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1394.jpg,,,,,,,https://data.europarl.europa.eu/person/1394
1403,Mr,David,Martin,,,male,United Kingdom,Edinburgh,26/08/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1403.jpg,,,,,,,https://data.europarl.europa.eu/person/1403
1405,Mr,Edward,Mcmillan-Scott,,,male,United Kingdom,Cambridge,15/08/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1405.jpg,,,,,,,https://data.europarl.europa.eu/person/1405
1407,Mr,Stephen,Hughes,,,male,United Kingdom,Sunderland,19/08/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1407.jpg,,,,,,,https://data.europarl.europa.eu/person/1407
1419,Mr,James,Elles,,,male,United Kingdom,London,03/09/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1419.jpg,,,,,,,https://data.europarl.europa.eu/person/1419
1431,Ms,Marietta,Giannakou,????????,?????????,female,Greece,Gerakion (Lakonias),05/06/1951 01:00,27/02/2022 01:00,https://www.europarl.europa.eu/mepphoto/1431.jpg,,,,,,,https://data.europarl.europa.eu/person/1431
1665,Mr,Salvador,Garriga Polledo,,,male,Estonia,Gijon,06/08/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1665.jpg,,,,,,,https://data.europarl.europa.eu/person/1665
1746,Mr,Luigi Ciriaco,De Mita,,,male,Italy,Nusco (AV),02/02/1928 02:00,26/05/2022 12:00,https://www.europarl.europa.eu/mepphoto/1746.jpg,,,,,,,https://data.europarl.europa.eu/person/1746
1759,Mr,Dominique,BAUDIS,,,male,France,Paris,14/04/1947 01:00,10/04/2014 12:00,https://www.europarl.europa.eu/mepphoto/1759.jpg,,,,,,,https://data.europarl.europa.eu/person/1759
1832,Ms,Marianne,Thyssen,,,female,Belgium,Sint-Gillis-Waas,24/07/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1832.jpg,,,,,,,https://data.europarl.europa.eu/person/1832
1852,Mr,Dieter-Lebrecht,Koch,,,male,Germany,,07/01/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1852.jpg,,,,,,,https://data.europarl.europa.eu/person/1852
1854,Ms,Constanze,Krehl,,,female,Germany,Stuttgart,14/10/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1854.jpg,mailto:constanze.krehl@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/1854
1873,Mr,Íñigo,Méndez de Vigo,,,male,Estonia,Tetuan (Maroc),21/01/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1873.jpg,,,,,,,https://data.europarl.europa.eu/person/1873
1892,Mr,Carlos,Coelho,,,male,Portugal,Lisboa,20/05/1960 01:00,,https://www.europarl.europa.eu/mepphoto/1892.jpg,,,,,,,https://data.europarl.europa.eu/person/1892
1902,Mr,Norbert,Glante,,,male,Germany,Caputh,08/08/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1902.jpg,,,,,,,https://data.europarl.europa.eu/person/1902
1906,Mr,Bernhard,Rapkay,,,male,Germany,Ludwigsburg,08/01/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1906.jpg,,,,,,,https://data.europarl.europa.eu/person/1906
1907,Ms,Barbara,Weiler,,,female,Germany,Düsseldorf,17/09/1946 12:00,,https://www.europarl.europa.eu/mepphoto/1907.jpg,,,,,,,https://data.europarl.europa.eu/person/1907
1909,Mr,Bernd,Lange,,,male,Germany,Oldenburg,14/11/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1909.jpg,mailto:bernd.lange@europarl.europa.eu,,https://twitter.com/berndlange,,https://www.facebook.com/bernd.lange.europa/,,https://data.europarl.europa.eu/person/1909
1911,Mr,Martin,Schulz,,,male,Germany,Hehlrath,20/12/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1911.jpg,,,,,,,https://data.europarl.europa.eu/person/1911
1913,Ms,Evelyne,Gebhardt,,,female,France,Montreuil-sous-Bois (France),19/01/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1913.jpg,,,,,,,https://data.europarl.europa.eu/person/1913
1914,Ms,Jutta,Haug,,,female,Germany,Castrop-Rauxel,08/10/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1914.jpg,,,,,,,https://data.europarl.europa.eu/person/1914
1917,Mr,Markus,Ferber,,,male,Germany,Augsburg,15/01/1965 01:00,,https://www.europarl.europa.eu/mepphoto/1917.jpg,mailto:markus.ferber@europarl.europa.eu,http://www.markus-ferber.de/,https://twitter.com/MarkusFerber,https://www.facebook.com/MarkusFerberEU,http://www.facebook.com/markus.ferber,,https://data.europarl.europa.eu/person/1917
1922,Mr,Thomas,Mann,,,male,Germany,Naumburg/Saale,28/01/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1922.jpg,,,,,,,https://data.europarl.europa.eu/person/1922
1927,Mr,Peter,Liese,,,male,Germany,Meschede,20/05/1965 01:00,,https://www.europarl.europa.eu/mepphoto/1927.jpg,mailto:peter.liese@europarl.europa.eu,http://www.peter-liese.de/,http://twitter.com/peterliese,https://www.facebook.com/peter.liese,,https://www.instagram.com/peter.liese.cdu/,https://data.europarl.europa.eu/person/1927
1928,Mr,Werner,Langen,,,male,Germany,Müden/Mosel,27/11/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1928.jpg,,,,,,,https://data.europarl.europa.eu/person/1928
1929,Ms,Christa,Klaß,,,female,Germany,Osann,07/11/1951 01:00,,https://www.europarl.europa.eu/mepphoto/1929.jpg,,,,,,,https://data.europarl.europa.eu/person/1929
1930,Mr,Horst,Schnellhardt,,,male,Germany,Rüdigershagen,12/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1930.jpg,,,,,,,https://data.europarl.europa.eu/person/1930
1933,Ms,Elisabeth,Schroedter,,,female,Germany,Dresden,11/03/1959 01:00,,https://www.europarl.europa.eu/mepphoto/1933.jpg,,,,,,,https://data.europarl.europa.eu/person/1933
1934,Mr,Daniel,Cohn-Bendit,,,male,Germany,Montauban,04/04/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1934.jpg,,,,,,,https://data.europarl.europa.eu/person/1934
1935,Mr,Wolfgang,Kreissl-Dörfler,,,male,Germany,Augsburg,01/12/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1935.jpg,,,,,,,https://data.europarl.europa.eu/person/1935
1941,Ms,Roberta,Angelilli,,,female,Italy,Roma,01/02/1965 01:00,,https://www.europarl.europa.eu/mepphoto/1941.jpg,,,,,,,https://data.europarl.europa.eu/person/1941
1945,Mr,Salvatore,Tatarella,,,male,Italy,Cerignola,11/10/1947 01:00,28/01/2017 01:00,https://www.europarl.europa.eu/mepphoto/1945.jpg,,,,,,,https://data.europarl.europa.eu/person/1945
1946,Ms,Annemie,Neyts-Uyttebroeck,,,female,Belgium,Elsene,17/06/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1946.jpg,,,,,,,https://data.europarl.europa.eu/person/1946
1956,Mr,Frank,Vanhecke,,,male,Belgium,Brugge,30/05/1959 01:00,,https://www.europarl.europa.eu/mepphoto/1956.jpg,,,,,,,https://data.europarl.europa.eu/person/1956
1965,Mr,Jan,Mulder,,,male,Netherlands,Diever,03/10/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1965.jpg,,,,,,,https://data.europarl.europa.eu/person/1965
1985,Ms,Pervenche,Berès,,,female,France,Neully-sur-Seine,10/03/1957 01:00,,https://www.europarl.europa.eu/mepphoto/1985.jpg,,,,,,,https://data.europarl.europa.eu/person/1985
1992,Mr,José Manuel,García-Margallo y Marfil,,,male,Estonia,Madrid,13/08/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1992.jpg,mailto:jose.margallo@europarl.europa.eu,https://www.josemanuelgarciamargallo.es/,https://twitter.com/MargalloJm,https://www.facebook.com/JMGMargallo/,,https://www.instagram.com/jmgmargallo/,https://data.europarl.europa.eu/person/1992
1993,Ms,Carmen,Fraga Estévez,,,female,Estonia,Léon,19/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1993.jpg,,,,,,,https://data.europarl.europa.eu/person/1993
2002,Mr,José Ignacio,Salafranca Sánchez-Neyra,,,male,Estonia,Madrid,31/05/1955 01:00,,https://www.europarl.europa.eu/mepphoto/2002.jpg,,,,,,,https://data.europarl.europa.eu/person/2002
2025,Ms,Françoise,Grossetête,,,female,France,Lyon,17/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/2025.jpg,,,,,,,https://data.europarl.europa.eu/person/2025
2037,Mr,Robert,Sturdy,,,male,United Kingdom,Wetherby,22/06/1944 12:00,,https://www.europarl.europa.eu/mepphoto/2037.jpg,,,,,,,https://data.europarl.europa.eu/person/2037
2054,Ms,Heidi,Hautala,,,female,Finland,Oulu,14/11/1955 01:00,,https://www.europarl.europa.eu/mepphoto/2054.jpg,mailto:heidi.hautala@europarl.europa.eu,https://heidihautala.fi/,https://twitter.com/HeidiHautala,https://www.facebook.com/MEPheidihautala,,,https://data.europarl.europa.eu/person/2054
2073,Mr,Richard,Howitt,,,male,United Kingdom,Reading,05/04/1961 01:00,,https://www.europarl.europa.eu/mepphoto/2073.jpg,,,,,,,https://data.europarl.europa.eu/person/2073
2081,Mr,Peter,Skinner,,,male,United Kingdom,Oxford,01/06/1959 01:00,,https://www.europarl.europa.eu/mepphoto/2081.jpg,,,,,,,https://data.europarl.europa.eu/person/2081
2097,Mr,Giles,Chichester,,,male,United Kingdom,London,29/07/1946 12:00,,https://www.europarl.europa.eu/mepphoto/2097.jpg,,,,,,,https://data.europarl.europa.eu/person/2097
2109,Mr,Brian,Crowley,,,male,Ireland,Dublin,04/03/1964 01:00,,https://www.europarl.europa.eu/mepphoto/2109.jpg,,,,,,,https://data.europarl.europa.eu/person/2109
2125,Mr,Pat the Cope,Gallagher,,,male,Ireland,Dungloe (Co. Donegal),10/03/1948 01:00,,https://www.europarl.europa.eu/mepphoto/2125.jpg,,,,,,,https://data.europarl.europa.eu/person/2125
2155,Mr,Graham,Watson,,,male,United Kingdom,Rothesay (Scotland),23/03/1956 01:00,,https://www.europarl.europa.eu/mepphoto/2155.jpg,,,,,,,https://data.europarl.europa.eu/person/2155
2173,Ms,Arlene,McCarthy,,,female,United Kingdom,Belfast (Northern Ireland),10/10/1960 01:00,,https://www.europarl.europa.eu/mepphoto/2173.jpg,,,,,,,https://data.europarl.europa.eu/person/2173
2212,Mr,Philippe,de Villiers,,,male,France,Boulogne (Vendée),25/03/1949 01:00,,https://www.europarl.europa.eu/mepphoto/2212.jpg,,,,,,,https://data.europarl.europa.eu/person/2212
2224,Mr,Klaus-Heiner,Lehne,,,male,Germany,Düsseldorf,28/10/1957 01:00,,https://www.europarl.europa.eu/mepphoto/2224.jpg,,,,,,,https://data.europarl.europa.eu/person/2224
2229,Mr,Bernd,Posselt,,,male,Germany,Pforzheim,04/06/1956 01:00,,https://www.europarl.europa.eu/mepphoto/2229.jpg,,,,,,,https://data.europarl.europa.eu/person/2229
2247,Mr,Mathieu,Grosch,,,male,Belgium,Eupen,14/09/1950 01:00,,https://www.europarl.europa.eu/mepphoto/2247.jpg,,,,,,,https://data.europarl.europa.eu/person/2247
2278,Mr,Paul,Rübig,,,male,Austria,Wels,06/05/1953 01:00,,https://www.europarl.europa.eu/mepphoto/2278.jpg,,,,,,,https://data.europarl.europa.eu/person/2278
2295,Mr,Hannes,Swoboda,,,male,Austria,Bad Deutsch Altenburg,10/11/1946 01:00,,https://www.europarl.europa.eu/mepphoto/2295.jpg,,,,,,,https://data.europarl.europa.eu/person/2295
2307,Mr,Hubert,Pirker,,,male,Austria,Gries,03/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/2307.jpg,,,,,,,https://data.europarl.europa.eu/person/2307
2315,Mr,Jean Louis,Cottigny,,,male,France,Hesdin,12/09/1950 01:00,,https://www.europarl.europa.eu/mepphoto/2315.jpg,,,,,,,https://data.europarl.europa.eu/person/2315
2319,Mr,Henri,Weber,,,male,France,Leninabad (URSS),24/06/1944 12:00,26/04/2020 12:00,https://www.europarl.europa.eu/mepphoto/2319.jpg,,,,,,,https://data.europarl.europa.eu/person/2319
2323,Mr,Rainer,Wieland,,,male,Germany,Stuttgart - Bad Cannstatt,19/02/1957 01:00,,https://www.europarl.europa.eu/mepphoto/2323.jpg,mailto:rainer.wieland@europarl.europa.eu,http://www.mdep.de/,,https://www.facebook.com/wieland.mdep,,https://www.instagram.com/rainerwielandmdep/,https://data.europarl.europa.eu/person/2323
2327,Ms,Linda,McAvan,,,female,United Kingdom,Bradford,02/12/1962 01:00,,https://www.europarl.europa.eu/mepphoto/2327.jpg,,,,,,,https://data.europarl.europa.eu/person/2327
2338,Mr,Ian,Hudghton,,,male,United Kingdom,Forfar,19/09/1951 01:00,,https://www.europarl.europa.eu/mepphoto/2338.jpg,,,,,,,https://data.europarl.europa.eu/person/2338
2341,Mr,Michael,Gahler,,,male,Germany,Frankfurt/Main,22/04/1960 01:00,,https://www.europarl.europa.eu/mepphoto/2341.jpg,mailto:michael.gahler@europarl.europa.eu,http://www.michael-gahler.eu,https://twitter.com/gahler_michael,https://www.facebook.com/Michael.Gahler.EU/,,,https://data.europarl.europa.eu/person/2341
4238,Mr,Hans-Peter,Martin,,,male,Austria,Bregenz,11/08/1957 01:00,,https://www.europarl.europa.eu/mepphoto/4238.jpg,,,,,,,https://data.europarl.europa.eu/person/4238
4243,Mr,Dirk,Sterckx,,,male,Belgium,Herent,25/09/1946 12:00,,https://www.europarl.europa.eu/mepphoto/4243.jpg,,,,,,,https://data.europarl.europa.eu/person/4243
4246,Mr,Othmar,Karas,,,male,Austria,Ybbs an der Donau,24/12/1957 01:00,,https://www.europarl.europa.eu/mepphoto/4246.jpg,mailto:othmar.karas@europarl.europa.eu,http://www.othmar-karas.at,https://twitter.com/othmar_karas,https://www.facebook.com/othmar.karas,,https://www.instagram.com/othmar_karas,https://data.europarl.europa.eu/person/4246
4253,Ms,Frédérique,Ries,,,female,Belgium,Balen-Wezel,14/05/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4253.jpg,mailto:frederique.ries@europarl.europa.eu,http://www.frederiqueries.be,http://twitter.com/Frederiqueries,https://www.facebook.com/frederiqueries/,http://www.facebook.com/frederique.ries,https://www.instagram.com/frederique.ries/,https://data.europarl.europa.eu/person/4253
4260,Ms,Eija-Riitta,Korhola,,,female,Finland,Lahti,15/06/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4260.jpg,,,,,,,https://data.europarl.europa.eu/person/4260
4262,Mr,Jo,Leinen,,,male,Germany,Bisten,06/04/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4262.jpg,,,,,,,https://data.europarl.europa.eu/person/4262
4265,Mr,Göran,Färm,,,male,Sweden,"Stockholm, Sofia församl",17/10/1949 01:00,,https://www.europarl.europa.eu/mepphoto/4265.jpg,,,,,,,https://data.europarl.europa.eu/person/4265
4267,Mr,Udo,Bullmann,,,male,Germany,Gießen,08/06/1956 01:00,,https://www.europarl.europa.eu/mepphoto/4267.jpg,mailto:udo.bullmann@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/4267
4270,Ms,Marit,Paulsen,,,female,Sweden,Oslo,24/11/1939 02:00,25/07/2022 12:00,https://www.europarl.europa.eu/mepphoto/4270.jpg,,,,,,,https://data.europarl.europa.eu/person/4270
4271,Ms,Elisabeth,Jeggle,,,female,Germany,Untermarchtal,21/07/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4271.jpg,,,,,,,https://data.europarl.europa.eu/person/4271
4274,Mr,Olle,Schmidt,,,male,Sweden,Skärv,22/07/1949 01:00,,https://www.europarl.europa.eu/mepphoto/4274.jpg,,,,,,,https://data.europarl.europa.eu/person/4274
4275,Mr,Hans-Peter,Mayer,,,male,Germany,Riedlingen,05/05/1944 12:00,,https://www.europarl.europa.eu/mepphoto/4275.jpg,,,,,,,https://data.europarl.europa.eu/person/4275
4282,Ms,Renate,Sommer,,,female,Germany,Bochum,10/09/1958 01:00,,https://www.europarl.europa.eu/mepphoto/4282.jpg,,,,,,,https://data.europarl.europa.eu/person/4282
4283,Mr,Kurt,Lechner,,,male,Germany,Kaiserslautern,26/10/1942 12:00,,https://www.europarl.europa.eu/mepphoto/4283.jpg,,,,,,,https://data.europarl.europa.eu/person/4283
4289,Ms,Angelika,Niebler,,,female,Germany,München,18/02/1963 01:00,,https://www.europarl.europa.eu/mepphoto/4289.jpg,mailto:angelika.niebler@europarl.europa.eu,http://www.angelika-niebler.de/,https://twitter.com/ANiebler,,https://www.facebook.com/aniebler,https://www.instagram.com/angelika.niebler,https://data.europarl.europa.eu/person/4289
4293,Ms,Gabriele,Stauner,,,female,Germany,Wolfratshausen,22/04/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4293.jpg,,,,,,,https://data.europarl.europa.eu/person/4293
4294,Ms,Heide,Rühle,,,female,Germany,Heilbronn,05/11/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4294.jpg,,,,,,,https://data.europarl.europa.eu/person/4294
4308,Mr,Alejo,Vidal-Quadras,,,male,Estonia,Barcelona,20/05/1945 12:00,,https://www.europarl.europa.eu/mepphoto/4308.jpg,,,,,,,https://data.europarl.europa.eu/person/4308
4318,Mr,Harlem,Désir,,,male,France,Paris,25/11/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4318.jpg,,,,,,,https://data.europarl.europa.eu/person/4318
4319,Ms,Pilar,Ayuso,,,female,Estonia,Badajoz,16/06/1942 12:00,,https://www.europarl.europa.eu/mepphoto/4319.jpg,,,,,,,https://data.europarl.europa.eu/person/4319
4326,Ms,Cristina,Gutiérrez-Cortines,,,female,Estonia,Madrid,17/12/1939 02:00,,https://www.europarl.europa.eu/mepphoto/4326.jpg,,,,,,,https://data.europarl.europa.eu/person/4326
4328,Mr,Raimon,Obiols,,,male,Estonia,Barcelona,05/08/1940 12:00,,https://www.europarl.europa.eu/mepphoto/4328.jpg,,,,,,,https://data.europarl.europa.eu/person/4328
4335,Ms,Marielle,De Sarnez,,,female,France,Paris,27/03/1951 01:00,13/01/2021 01:00,https://www.europarl.europa.eu/mepphoto/4335.jpg,,,,,,,https://data.europarl.europa.eu/person/4335
4337,Mr,Alejandro,Cercas,,,male,Estonia,Ibahernando (Cáceres),25/05/1949 01:00,,https://www.europarl.europa.eu/mepphoto/4337.jpg,,,,,,,https://data.europarl.europa.eu/person/4337
4342,Mr,Joseph,Daul,,,male,France,Strasbourg,13/04/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4342.jpg,,,,,,,https://data.europarl.europa.eu/person/4342
4345,Ms,Tokia,Saïfi,,,female,France,Hautmont,11/07/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4345.jpg,,,,,,,https://data.europarl.europa.eu/person/4345
4346,Mr,Miguel Angel,Martínez Martínez,,,male,Estonia,Madrid,30/01/1940 02:00,,https://www.europarl.europa.eu/mepphoto/4346.jpg,,,,,,,https://data.europarl.europa.eu/person/4346
4347,Ms,Christine,De Veyrac,,,female,France,Toulouse,06/11/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4347.jpg,,,,,,,https://data.europarl.europa.eu/person/4347
4348,Mr,Emilio,Menéndez del Valle,,,male,Estonia,Madrid,20/06/1945 12:00,,https://www.europarl.europa.eu/mepphoto/4348.jpg,,,,,,,https://data.europarl.europa.eu/person/4348
4385,Ms,Hélène,Flautre,,,female,France,Bapaume,29/07/1958 01:00,,https://www.europarl.europa.eu/mepphoto/4385.jpg,,,,,,,https://data.europarl.europa.eu/person/4385
4393,Mr,Mario,Mauro,,,male,Italy,S. Giovanni Rotondo,24/07/1961 01:00,,https://www.europarl.europa.eu/mepphoto/4393.jpg,,,,,,,https://data.europarl.europa.eu/person/4393
4398,Mr,Gianni,Vattimo,,,male,Italy,Torino,04/01/1936 02:00,,https://www.europarl.europa.eu/mepphoto/4398.jpg,,,,,,,https://data.europarl.europa.eu/person/4398
4412,Ms,Véronique,Mathieu Houillon,,,female,France,Nancy,28/10/1955 01:00,,https://www.europarl.europa.eu/mepphoto/4412.jpg,,,,,,,https://data.europarl.europa.eu/person/4412
4423,Ms,Amalia,Sartori,,,female,Italy,Valdastico (VI),02/08/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4423.jpg,,,,,,,https://data.europarl.europa.eu/person/4423
4429,Mr,Robert,Goebbels,,,male,Luxembourg,Luxembourg,03/04/1944 01:00,,https://www.europarl.europa.eu/mepphoto/4429.jpg,,,,,,,https://data.europarl.europa.eu/person/4429
4432,Mr,Claude,Turmes,,,male,Luxembourg,Diekirch,26/11/1960 01:00,,https://www.europarl.europa.eu/mepphoto/4432.jpg,,,,,,,https://data.europarl.europa.eu/person/4432
4436,Mr,Gianni,Pittella,,,male,Italy,Lauria (PZ),19/11/1958 01:00,,https://www.europarl.europa.eu/mepphoto/4436.jpg,,,,,,,https://data.europarl.europa.eu/person/4436
4440,Ms,Anne E.,Jensen,,,female,Denmark,Kalundborg,17/08/1951 01:00,,https://www.europarl.europa.eu/mepphoto/4440.jpg,,,,,,,https://data.europarl.europa.eu/person/4440
4462,Mr,Clemente,Mastella,,,male,Italy,Ceppaloni (BN),05/02/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4462.jpg,,,,,,,https://data.europarl.europa.eu/person/4462
4466,Ms,Ilda,Figueiredo,,,female,Portugal,Troviscal - O. Bairro,30/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4466.jpg,,,,,,,https://data.europarl.europa.eu/person/4466
4482,Ms,Rodi,Kratsa-Tsagaropoulou,????,??????-??????????????,female,Greece,Zakynthos,14/11/1952 01:00,,https://www.europarl.europa.eu/mepphoto/4482.jpg,,,,,,,https://data.europarl.europa.eu/person/4482
4507,Mr,Bas,Belder,,,male,Netherlands,Ridderkerk,25/10/1946 01:00,,https://www.europarl.europa.eu/mepphoto/4507.jpg,,,,,,,https://data.europarl.europa.eu/person/4507
4513,Mr,Geoffrey,Van Orden,,,male,United Kingdom,Waterlooville,10/04/1945 12:00,,https://www.europarl.europa.eu/mepphoto/4513.jpg,,,,,,,https://data.europarl.europa.eu/person/4513
4514,Mr,Andrew,Duff,,,male,United Kingdom,Birkenhead,25/12/1950 01:00,,https://www.europarl.europa.eu/mepphoto/4514.jpg,,,,,,,https://data.europarl.europa.eu/person/4514
4516,Mr,Roger,Helmer,,,male,United Kingdom,London,25/01/1944 01:00,,https://www.europarl.europa.eu/mepphoto/4516.jpg,,,,,,,https://data.europarl.europa.eu/person/4516
