mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
2107,Mr,Jan,Andersson,,,male,Sweden,Helsingborg,17/03/1947 01:00,,https://www.europarl.europa.eu/mepphoto/2107.jpg,,,,,,,https://data.europarl.europa.eu/person/2107
2109,Mr,Brian,Crowley,,,male,Ireland,Dublin,04/03/1964 01:00,,https://www.europarl.europa.eu/mepphoto/2109.jpg,,,,,,,https://data.europarl.europa.eu/person/2109
2110,Ms,Charlotte,CEDERSCHIÖLD,,,female,Sweden,Gävle,28/09/1944 01:00,,https://www.europarl.europa.eu/mepphoto/2110.jpg,,,,,,,https://data.europarl.europa.eu/person/2110
2123,Ms,Glenys,Kinnock,,,female,United Kingdom,Roade (Northants.),07/07/1944 12:00,,https://www.europarl.europa.eu/mepphoto/2123.jpg,,,,,,,https://data.europarl.europa.eu/person/2123
2128,Mr,Paavo,Väyrynen,,,male,Finland,Kemin maalaiskunta,02/09/1946 12:00,,https://www.europarl.europa.eu/mepphoto/2128.jpg,,,,,,,https://data.europarl.europa.eu/person/2128
2155,Mr,Graham,Watson,,,male,United Kingdom,Rothesay (Scotland),23/03/1956 01:00,,https://www.europarl.europa.eu/mepphoto/2155.jpg,,,,,,,https://data.europarl.europa.eu/person/2155
2171,Ms,Eluned,Morgan,,,female,United Kingdom,Cardiff,16/02/1967 01:00,,https://www.europarl.europa.eu/mepphoto/2171.jpg,,,,,,,https://data.europarl.europa.eu/person/2171
2173,Ms,Arlene,McCarthy,,,female,United Kingdom,Belfast (Northern Ireland),10/10/1960 01:00,,https://www.europarl.europa.eu/mepphoto/2173.jpg,,,,,,,https://data.europarl.europa.eu/person/2173
2174,Mr,Phillip,Whitehead,,,male,United Kingdom,Matlock,30/05/1937 01:00,31/12/2005 01:00,https://www.europarl.europa.eu/mepphoto/2174.jpg,,,,,,,https://data.europarl.europa.eu/person/2174
2182,Mr,Antonios,Trakatellis,????????,???????????,male,Greece,Thessaloniki,04/09/1931 01:00,,https://www.europarl.europa.eu/mepphoto/2182.jpg,,,,,,,https://data.europarl.europa.eu/person/2182
2185,Mr,Giorgos,Dimitrakopoulos,???????,???????????????,male,Greece,Athina,18/09/1952 01:00,,https://www.europarl.europa.eu/mepphoto/2185.jpg,,,,,,,https://data.europarl.europa.eu/person/2185
2186,Mr,Konstantinos,Hatzidakis,????????????,??????????,male,Greece,Rethymno,20/04/1965 01:00,,https://www.europarl.europa.eu/mepphoto/2186.jpg,,,,,,,https://data.europarl.europa.eu/person/2186
2187,Mr,Antonio,Tajani,,,male,Italy,Roma,04/08/1953 01:00,,https://www.europarl.europa.eu/mepphoto/2187.jpg,mailto:antonio.tajani@europarl.europa.eu,http://www.antoniotajani.it/,https://twitter.com/Antonio_Tajani,https://www.facebook.com/antonio.tajani/,,https://www.instagram.com/antoniotajani/; https://www.instagram.com/antoniotajanieu/,https://data.europarl.europa.eu/person/2187
2206,Mr,Reinhard,Rack,,,male,Austria,Leoben/Stmk.,07/08/1945 12:00,,https://www.europarl.europa.eu/mepphoto/2206.jpg,,,,,,,https://data.europarl.europa.eu/person/2206
2209,Ms,Agnes,Schierhuber,,,female,Austria,Reith,31/05/1946 12:00,,https://www.europarl.europa.eu/mepphoto/2209.jpg,,,,,,,https://data.europarl.europa.eu/person/2209
2212,Mr,Philippe,de Villiers,,,male,France,Boulogne (Vendée),25/03/1949 01:00,,https://www.europarl.europa.eu/mepphoto/2212.jpg,,,,,,,https://data.europarl.europa.eu/person/2212
2224,Mr,Klaus-Heiner,Lehne,,,male,Germany,Düsseldorf,28/10/1957 01:00,,https://www.europarl.europa.eu/mepphoto/2224.jpg,,,,,,,https://data.europarl.europa.eu/person/2224
2225,Mr,Christoph,Konrad,,,male,Germany,Bochum,28/08/1957 01:00,,https://www.europarl.europa.eu/mepphoto/2225.jpg,,,,,,,https://data.europarl.europa.eu/person/2225
2229,Mr,Bernd,Posselt,,,male,Germany,Pforzheim,04/06/1956 01:00,,https://www.europarl.europa.eu/mepphoto/2229.jpg,,,,,,,https://data.europarl.europa.eu/person/2229
2247,Mr,Mathieu,Grosch,,,male,Belgium,Eupen,14/09/1950 01:00,,https://www.europarl.europa.eu/mepphoto/2247.jpg,,,,,,,https://data.europarl.europa.eu/person/2247
2268,Mr,Jonas,Sjöstedt,,,male,Sweden,Göteborg,25/12/1964 01:00,,https://www.europarl.europa.eu/mepphoto/2268.jpg,,,,,,,https://data.europarl.europa.eu/person/2268
2278,Mr,Paul,Rübig,,,male,Austria,Wels,06/05/1953 01:00,,https://www.europarl.europa.eu/mepphoto/2278.jpg,,,,,,,https://data.europarl.europa.eu/person/2278
2285,Ms,Maria,Berger,,,female,Austria,Perg,19/08/1956 01:00,,https://www.europarl.europa.eu/mepphoto/2285.jpg,,,,,,,https://data.europarl.europa.eu/person/2285
2286,Mr,Harald,Ettl,,,male,Austria,Gleisdorf,07/12/1947 01:00,,https://www.europarl.europa.eu/mepphoto/2286.jpg,,,,,,,https://data.europarl.europa.eu/person/2286
2294,Ms,Ursula,Stenzel,,,female,Austria,Wien,22/09/1945 01:00,,https://www.europarl.europa.eu/mepphoto/2294.jpg,,,,,,,https://data.europarl.europa.eu/person/2294
2295,Mr,Hannes,Swoboda,,,male,Austria,Bad Deutsch Altenburg,10/11/1946 01:00,,https://www.europarl.europa.eu/mepphoto/2295.jpg,,,,,,,https://data.europarl.europa.eu/person/2295
2301,Mr,Reino,Paasilinna,,,male,Finland,Arctic Ocean,05/12/1939 02:00,21/07/2022 12:00,https://www.europarl.europa.eu/mepphoto/2301.jpg,,,,,,,https://data.europarl.europa.eu/person/2301
2304,Mr,Esko,Seppänen,,,male,Finland,Oulu,15/02/1946 01:00,,https://www.europarl.europa.eu/mepphoto/2304.jpg,,,,,,,https://data.europarl.europa.eu/person/2304
2306,Mr,Kyösti,Virrankoski,,,male,Finland,Kauhava,04/04/1944 12:00,,https://www.europarl.europa.eu/mepphoto/2306.jpg,,,,,,,https://data.europarl.europa.eu/person/2306
2307,Mr,Hubert,Pirker,,,male,Austria,Gries,03/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/2307.jpg,,,,,,,https://data.europarl.europa.eu/person/2307
2309,Mr,Richard,Corbett,,,male,United Kingdom,Southport,06/01/1955 01:00,,https://www.europarl.europa.eu/mepphoto/2309.jpg,,,,,,,https://data.europarl.europa.eu/person/2309
2315,Mr,Jean Louis,Cottigny,,,male,France,Hesdin,12/09/1950 01:00,,https://www.europarl.europa.eu/mepphoto/2315.jpg,,,,,,,https://data.europarl.europa.eu/person/2315
2319,Mr,Henri,Weber,,,male,France,Leninabad (URSS),24/06/1944 12:00,26/04/2020 12:00,https://www.europarl.europa.eu/mepphoto/2319.jpg,,,,,,,https://data.europarl.europa.eu/person/2319
2323,Mr,Rainer,Wieland,,,male,Germany,Stuttgart - Bad Cannstatt,19/02/1957 01:00,,https://www.europarl.europa.eu/mepphoto/2323.jpg,mailto:rainer.wieland@europarl.europa.eu,http://www.mdep.de/,,https://www.facebook.com/wieland.mdep,,https://www.instagram.com/rainerwielandmdep/,https://data.europarl.europa.eu/person/2323
2326,Mr,Bernard,Lehideux,,,male,France,Paris,23/09/1944 01:00,,https://www.europarl.europa.eu/mepphoto/2326.jpg,,,,,,,https://data.europarl.europa.eu/person/2326
2327,Ms,Linda,McAvan,,,female,United Kingdom,Bradford,02/12/1962 01:00,,https://www.europarl.europa.eu/mepphoto/2327.jpg,,,,,,,https://data.europarl.europa.eu/person/2327
2329,Mr,Joost,Lagendijk,,,male,Netherlands,Roosendaal,08/06/1957 01:00,,https://www.europarl.europa.eu/mepphoto/2329.jpg,,,,,,,https://data.europarl.europa.eu/person/2329
2338,Mr,Ian,Hudghton,,,male,United Kingdom,Forfar,19/09/1951 01:00,,https://www.europarl.europa.eu/mepphoto/2338.jpg,,,,,,,https://data.europarl.europa.eu/person/2338
2340,Mr,Samuli,Pohjamo,,,male,Finland,Oulu,04/04/1950 01:00,,https://www.europarl.europa.eu/mepphoto/2340.jpg,,,,,,,https://data.europarl.europa.eu/person/2340
2341,Mr,Michael,Gahler,,,male,Germany,Frankfurt/Main,22/04/1960 01:00,,https://www.europarl.europa.eu/mepphoto/2341.jpg,mailto:michael.gahler@europarl.europa.eu,http://www.michael-gahler.eu,https://twitter.com/gahler_michael,https://www.facebook.com/Michael.Gahler.EU/,,,https://data.europarl.europa.eu/person/2341
4238,Mr,Hans-Peter,Martin,,,male,Austria,Bregenz,11/08/1957 01:00,,https://www.europarl.europa.eu/mepphoto/4238.jpg,,,,,,,https://data.europarl.europa.eu/person/4238
4239,Ms,Christa,Prets,,,female,Austria,Diez (Deutschland),02/10/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4239.jpg,,,,,,,https://data.europarl.europa.eu/person/4239
4241,Mr,Johan,Van Hecke,,,male,Belgium,Gent,02/12/1954 01:00,,https://www.europarl.europa.eu/mepphoto/4241.jpg,,,,,,,https://data.europarl.europa.eu/person/4241
4242,Ms,Karin,Scheele,,,female,Austria,Baden,22/07/1968 01:00,,https://www.europarl.europa.eu/mepphoto/4242.jpg,,,,,,,https://data.europarl.europa.eu/person/4242
4243,Mr,Dirk,Sterckx,,,male,Belgium,Herent,25/09/1946 12:00,,https://www.europarl.europa.eu/mepphoto/4243.jpg,,,,,,,https://data.europarl.europa.eu/person/4243
4246,Mr,Othmar,Karas,,,male,Austria,Ybbs an der Donau,24/12/1957 01:00,,https://www.europarl.europa.eu/mepphoto/4246.jpg,mailto:othmar.karas@europarl.europa.eu,http://www.othmar-karas.at,https://twitter.com/othmar_karas,https://www.facebook.com/othmar.karas,,https://www.instagram.com/othmar_karas,https://data.europarl.europa.eu/person/4246
4248,Mr,Philippe,Busquin,,,male,Belgium,Feluy,06/01/1941 12:00,,https://www.europarl.europa.eu/mepphoto/4248.jpg,,,,,,,https://data.europarl.europa.eu/person/4248
4253,Ms,Frédérique,Ries,,,female,Belgium,Balen-Wezel,14/05/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4253.jpg,mailto:frederique.ries@europarl.europa.eu,http://www.frederiqueries.be,http://twitter.com/Frederiqueries,https://www.facebook.com/frederiqueries/,http://www.facebook.com/frederique.ries,https://www.instagram.com/frederique.ries/,https://data.europarl.europa.eu/person/4253
4254,Ms,Monica,Frassoni,,,female,Italy,Veracruz (Messico),10/09/1963 01:00,,https://www.europarl.europa.eu/mepphoto/4254.jpg,,,,,,,https://data.europarl.europa.eu/person/4254
4255,Mr,Pierre,Jonckheer,,,male,Belgium,Namur,10/05/1951 01:00,,https://www.europarl.europa.eu/mepphoto/4255.jpg,,,,,,,https://data.europarl.europa.eu/person/4255
4256,Mr,Ari,Vatanen,,,male,Finland,Tuupovaara,27/04/1952 01:00,,https://www.europarl.europa.eu/mepphoto/4256.jpg,,,,,,,https://data.europarl.europa.eu/person/4256
4258,Ms,Piia-Noora,Kauppi,,,female,Finland,Oulu,07/01/1975 01:00,,https://www.europarl.europa.eu/mepphoto/4258.jpg,,,,,,,https://data.europarl.europa.eu/person/4258
4260,Ms,Eija-Riitta,Korhola,,,female,Finland,Lahti,15/06/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4260.jpg,,,,,,,https://data.europarl.europa.eu/person/4260
4262,Mr,Jo,Leinen,,,male,Germany,Bisten,06/04/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4262.jpg,,,,,,,https://data.europarl.europa.eu/person/4262
4265,Mr,Göran,Färm,,,male,Sweden,"Stockholm, Sofia församl",17/10/1949 01:00,,https://www.europarl.europa.eu/mepphoto/4265.jpg,,,,,,,https://data.europarl.europa.eu/person/4265
4266,Ms,Ewa,Hedkvist Petersen,,,female,Sweden,Arvidsjaur,15/01/1952 01:00,,https://www.europarl.europa.eu/mepphoto/4266.jpg,,,,,,,https://data.europarl.europa.eu/person/4266
4267,Mr,Udo,Bullmann,,,male,Germany,Gießen,08/06/1956 01:00,,https://www.europarl.europa.eu/mepphoto/4267.jpg,mailto:udo.bullmann@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/4267
4271,Ms,Elisabeth,Jeggle,,,female,Germany,Untermarchtal,21/07/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4271.jpg,,,,,,,https://data.europarl.europa.eu/person/4271
4272,Mr,Ingo,Schmitt,,,male,Germany,Berlin,30/07/1957 01:00,,https://www.europarl.europa.eu/mepphoto/4272.jpg,,,,,,,https://data.europarl.europa.eu/person/4272
4273,Ms,Cecilia,Malmström,,,female,Sweden,Stockholm,15/05/1968 01:00,,https://www.europarl.europa.eu/mepphoto/4273.jpg,,,,,,,https://data.europarl.europa.eu/person/4273
4274,Mr,Olle,Schmidt,,,male,Sweden,Skärv,22/07/1949 01:00,,https://www.europarl.europa.eu/mepphoto/4274.jpg,,,,,,,https://data.europarl.europa.eu/person/4274
4275,Mr,Hans-Peter,Mayer,,,male,Germany,Riedlingen,05/05/1944 12:00,,https://www.europarl.europa.eu/mepphoto/4275.jpg,,,,,,,https://data.europarl.europa.eu/person/4275
4276,Mr,Anders,Wijkman,,,male,Sweden,Stockholm,30/09/1944 01:00,,https://www.europarl.europa.eu/mepphoto/4276.jpg,,,,,,,https://data.europarl.europa.eu/person/4276
4278,Ms,Ewa,Klamt,,,female,Germany,Straubing,26/05/1950 01:00,,https://www.europarl.europa.eu/mepphoto/4278.jpg,,,,,,,https://data.europarl.europa.eu/person/4278
4279,Ms,Ruth,Hieronymi,,,female,Germany,Bonn,08/11/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4279.jpg,,,,,,,https://data.europarl.europa.eu/person/4279
4280,Mr,Armin,Laschet,,,male,Germany,Aachen,18/02/1961 01:00,,https://www.europarl.europa.eu/mepphoto/4280.jpg,,,,,,,https://data.europarl.europa.eu/person/4280
4281,Mr,Jürgen,Zimmerling,,,male,Germany,Oberhausen,17/02/1952 01:00,08/10/2005 12:00,https://www.europarl.europa.eu/mepphoto/4281.jpg,,,,,,,https://data.europarl.europa.eu/person/4281
4282,Ms,Renate,Sommer,,,female,Germany,Bochum,10/09/1958 01:00,,https://www.europarl.europa.eu/mepphoto/4282.jpg,,,,,,,https://data.europarl.europa.eu/person/4282
4283,Mr,Kurt,Lechner,,,male,Germany,Kaiserslautern,26/10/1942 12:00,,https://www.europarl.europa.eu/mepphoto/4283.jpg,,,,,,,https://data.europarl.europa.eu/person/4283
4289,Ms,Angelika,Niebler,,,female,Germany,München,18/02/1963 01:00,,https://www.europarl.europa.eu/mepphoto/4289.jpg,mailto:angelika.niebler@europarl.europa.eu,http://www.angelika-niebler.de/,https://twitter.com/ANiebler,,https://www.facebook.com/aniebler,https://www.instagram.com/angelika.niebler,https://data.europarl.europa.eu/person/4289
4291,Mr,Joachim,Wuermeling,,,male,Germany,Münster,19/07/1960 01:00,,https://www.europarl.europa.eu/mepphoto/4291.jpg,,,,,,,https://data.europarl.europa.eu/person/4291
4292,Mr,Alexander,Radwan,,,male,Germany,München,30/08/1964 01:00,,https://www.europarl.europa.eu/mepphoto/4292.jpg,,,,,,,https://data.europarl.europa.eu/person/4292
4293,Ms,Gabriele,Stauner,,,female,Germany,Wolfratshausen,22/04/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4293.jpg,,,,,,,https://data.europarl.europa.eu/person/4293
4294,Ms,Heide,Rühle,,,female,Germany,Heilbronn,05/11/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4294.jpg,,,,,,,https://data.europarl.europa.eu/person/4294
4297,Mr,Jean-Claude,Fruteau,,,male,France,Saint-Benoît,06/06/1947 01:00,28/04/2022 12:00,https://www.europarl.europa.eu/mepphoto/4297.jpg,,,,,,,https://data.europarl.europa.eu/person/4297
4298,Mr,André,BRIE,,,male,Germany,Schwerin,13/03/1950 01:00,,https://www.europarl.europa.eu/mepphoto/4298.jpg,,,,,,,https://data.europarl.europa.eu/person/4298
4299,Ms,Adeline,Hazan,,,female,France,Paris,21/01/1956 01:00,,https://www.europarl.europa.eu/mepphoto/4299.jpg,,,,,,,https://data.europarl.europa.eu/person/4299
4302,Ms,Feleknas,Uca,,,female,Germany,Celle,17/09/1976 01:00,,https://www.europarl.europa.eu/mepphoto/4302.jpg,,,,,,,https://data.europarl.europa.eu/person/4302
4303,Mr,Helmuth,Markov,,,male,Germany,Leipzig,05/06/1952 01:00,,https://www.europarl.europa.eu/mepphoto/4303.jpg,,,,,,,https://data.europarl.europa.eu/person/4303
4306,Mr,Gilles,Savary,,,male,France,Oradour sur Vayres,06/12/1954 01:00,,https://www.europarl.europa.eu/mepphoto/4306.jpg,,,,,,,https://data.europarl.europa.eu/person/4306
4308,Mr,Alejo,Vidal-Quadras,,,male,Estonia,Barcelona,20/05/1945 12:00,,https://www.europarl.europa.eu/mepphoto/4308.jpg,,,,,,,https://data.europarl.europa.eu/person/4308
4309,Ms,Béatrice,Patrie,,,female,France,Lorient,12/05/1957 01:00,,https://www.europarl.europa.eu/mepphoto/4309.jpg,,,,,,,https://data.europarl.europa.eu/person/4309
4311,Mr,Bernard,Poignant,,,male,France,Vannes,19/09/1945 01:00,,https://www.europarl.europa.eu/mepphoto/4311.jpg,,,,,,,https://data.europarl.europa.eu/person/4311
4313,Ms,Martine,Roure,,,female,France,Lyon,28/09/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4313.jpg,,,,,,,https://data.europarl.europa.eu/person/4313
4314,Ms,Catherine,Guy-Quint,,,female,France,Poitiers,01/09/1949 01:00,,https://www.europarl.europa.eu/mepphoto/4314.jpg,,,,,,,https://data.europarl.europa.eu/person/4314
4318,Mr,Harlem,Désir,,,male,France,Paris,25/11/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4318.jpg,,,,,,,https://data.europarl.europa.eu/person/4318
4319,Ms,Pilar,Ayuso,,,female,Estonia,Badajoz,16/06/1942 12:00,,https://www.europarl.europa.eu/mepphoto/4319.jpg,,,,,,,https://data.europarl.europa.eu/person/4319
4326,Ms,Cristina,Gutiérrez-Cortines,,,female,Estonia,Madrid,17/12/1939 02:00,,https://www.europarl.europa.eu/mepphoto/4326.jpg,,,,,,,https://data.europarl.europa.eu/person/4326
4327,Ms,Rosa,Díez González,,,female,Estonia,Sodupe,27/05/1952 01:00,,https://www.europarl.europa.eu/mepphoto/4327.jpg,,,,,,,https://data.europarl.europa.eu/person/4327
4328,Mr,Raimon,Obiols,,,male,Estonia,Barcelona,05/08/1940 12:00,,https://www.europarl.europa.eu/mepphoto/4328.jpg,,,,,,,https://data.europarl.europa.eu/person/4328
4332,Mr,Philippe,Morillon,,,male,France,Casablanca (Maroc),24/10/1935 02:00,,https://www.europarl.europa.eu/mepphoto/4332.jpg,,,,,,,https://data.europarl.europa.eu/person/4332
4334,Ms,Elena,Valenciano,,,female,Estonia,Madrid,18/09/1960 01:00,,https://www.europarl.europa.eu/mepphoto/4334.jpg,,,,,,,https://data.europarl.europa.eu/person/4334
4335,Ms,Marielle,De Sarnez,,,female,France,Paris,27/03/1951 01:00,13/01/2021 01:00,https://www.europarl.europa.eu/mepphoto/4335.jpg,,,,,,,https://data.europarl.europa.eu/person/4335
4336,Ms,Janelly,Fourtou,,,female,France,Paris,04/02/1939 02:00,,https://www.europarl.europa.eu/mepphoto/4336.jpg,,,,,,,https://data.europarl.europa.eu/person/4336
4337,Mr,Alejandro,Cercas,,,male,Estonia,Ibahernando (Cáceres),25/05/1949 01:00,,https://www.europarl.europa.eu/mepphoto/4337.jpg,,,,,,,https://data.europarl.europa.eu/person/4337
4338,Mr,Thierry,Cornillet,,,male,France,Montelimar,23/07/1951 01:00,,https://www.europarl.europa.eu/mepphoto/4338.jpg,,,,,,,https://data.europarl.europa.eu/person/4338
4340,Ms,Margie,Sudre,,,female,France,Vinh (Vietnam),17/10/1943 01:00,,https://www.europarl.europa.eu/mepphoto/4340.jpg,,,,,,,https://data.europarl.europa.eu/person/4340
4342,Mr,Joseph,Daul,,,male,France,Strasbourg,13/04/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4342.jpg,,,,,,,https://data.europarl.europa.eu/person/4342
4345,Ms,Tokia,Saïfi,,,female,France,Hautmont,11/07/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4345.jpg,,,,,,,https://data.europarl.europa.eu/person/4345
4346,Mr,Miguel Angel,Martínez Martínez,,,male,Estonia,Madrid,30/01/1940 02:00,,https://www.europarl.europa.eu/mepphoto/4346.jpg,,,,,,,https://data.europarl.europa.eu/person/4346
4347,Ms,Christine,De Veyrac,,,female,France,Toulouse,06/11/1959 01:00,,https://www.europarl.europa.eu/mepphoto/4347.jpg,,,,,,,https://data.europarl.europa.eu/person/4347
4348,Mr,Emilio,Menéndez del Valle,,,male,Estonia,Madrid,20/06/1945 12:00,,https://www.europarl.europa.eu/mepphoto/4348.jpg,,,,,,,https://data.europarl.europa.eu/person/4348
4349,Ms,Rosa,Miguélez Ramos,,,female,Estonia,Ferrol,27/08/1953 01:00,,https://www.europarl.europa.eu/mepphoto/4349.jpg,,,,,,,https://data.europarl.europa.eu/person/4349
4377,Mr,Josu,Ortuondo Larrea,,,male,Estonia,Bilbao,13/02/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4377.jpg,,,,,,,https://data.europarl.europa.eu/person/4377
4382,Ms,Avril,Doyle,,,female,Ireland,Dublin,18/04/1949 01:00,,https://www.europarl.europa.eu/mepphoto/4382.jpg,,,,,,,https://data.europarl.europa.eu/person/4382
4383,Mr,Paul Marie,Coûteaux,,,male,France,Paris,31/07/1956 01:00,,https://www.europarl.europa.eu/mepphoto/4383.jpg,,,,,,,https://data.europarl.europa.eu/person/4383
4384,Mr,Alain,LIPIETZ,,,male,France,Charenton,19/09/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4384.jpg,,,,,,,https://data.europarl.europa.eu/person/4384
4385,Ms,Hélène,Flautre,,,female,France,Bapaume,29/07/1958 01:00,,https://www.europarl.europa.eu/mepphoto/4385.jpg,,,,,,,https://data.europarl.europa.eu/person/4385
4393,Mr,Mario,Mauro,,,male,Italy,S. Giovanni Rotondo,24/07/1961 01:00,,https://www.europarl.europa.eu/mepphoto/4393.jpg,,,,,,,https://data.europarl.europa.eu/person/4393
4395,Mr,Mario,Mantovani,,,male,Italy,Arconate,28/07/1950 01:00,,https://www.europarl.europa.eu/mepphoto/4395.jpg,,,,,,,https://data.europarl.europa.eu/person/4395
4404,Mr,Antonio,Di Pietro,,,male,Italy,Monte Nero di Bisaccia (CB),02/10/1950 01:00,,https://www.europarl.europa.eu/mepphoto/4404.jpg,,,,,,,https://data.europarl.europa.eu/person/4404
4412,Ms,Véronique,Mathieu Houillon,,,female,France,Nancy,28/10/1955 01:00,,https://www.europarl.europa.eu/mepphoto/4412.jpg,,,,,,,https://data.europarl.europa.eu/person/4412
4413,Mr,Carlo,Fatuzzo,,,male,Italy,Genova,14/03/1944 01:00,,https://www.europarl.europa.eu/mepphoto/4413.jpg,,,,,,,https://data.europarl.europa.eu/person/4413
4422,Mr,Renato,BRUNETTA,,,male,Italy,Venezia,26/05/1950 01:00,,https://www.europarl.europa.eu/mepphoto/4422.jpg,,,,,,,https://data.europarl.europa.eu/person/4422
4423,Ms,Amalia,Sartori,,,female,Italy,Valdastico (VI),02/08/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4423.jpg,,,,,,,https://data.europarl.europa.eu/person/4423
4425,Mr,Guido,Sacconi,,,male,Italy,Udine,23/06/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4425.jpg,,,,,,,https://data.europarl.europa.eu/person/4425
4428,Ms,Luciana,Sbarbati,,,female,Italy,Roma,10/05/1946 01:00,,https://www.europarl.europa.eu/mepphoto/4428.jpg,,,,,,,https://data.europarl.europa.eu/person/4428
4429,Mr,Robert,Goebbels,,,male,Luxembourg,Luxembourg,03/04/1944 01:00,,https://www.europarl.europa.eu/mepphoto/4429.jpg,,,,,,,https://data.europarl.europa.eu/person/4429
4432,Mr,Claude,Turmes,,,male,Luxembourg,Diekirch,26/11/1960 01:00,,https://www.europarl.europa.eu/mepphoto/4432.jpg,,,,,,,https://data.europarl.europa.eu/person/4432
4433,Mr,Stefano,Zappala',,,male,Italy,Acibonaccorsi,06/02/1941 12:00,15/04/2018 12:00,https://www.europarl.europa.eu/mepphoto/4433.jpg,,,,,,,https://data.europarl.europa.eu/person/4433
4436,Mr,Gianni,Pittella,,,male,Italy,Lauria (PZ),19/11/1958 01:00,,https://www.europarl.europa.eu/mepphoto/4436.jpg,,,,,,,https://data.europarl.europa.eu/person/4436
4439,Mr,Mogens,Camre,,,male,Denmark,Randers,29/03/1936 02:00,05/12/2016 01:00,https://www.europarl.europa.eu/mepphoto/4439.jpg,,,,,,,https://data.europarl.europa.eu/person/4439
4440,Ms,Anne E.,Jensen,,,female,Denmark,Kalundborg,17/08/1951 01:00,,https://www.europarl.europa.eu/mepphoto/4440.jpg,,,,,,,https://data.europarl.europa.eu/person/4440
4442,Mr,Niels,Busk,,,male,Denmark,Vadum,02/08/1942 12:00,,https://www.europarl.europa.eu/mepphoto/4442.jpg,,,,,,,https://data.europarl.europa.eu/person/4442
4445,Mr,Sérgio,Sousa Pinto,,,male,Portugal,Lisboa,29/07/1972 01:00,,https://www.europarl.europa.eu/mepphoto/4445.jpg,,,,,,,https://data.europarl.europa.eu/person/4445
4447,Mr,Paulo,Casaca,,,male,Portugal,Lisboa,02/07/1957 01:00,,https://www.europarl.europa.eu/mepphoto/4447.jpg,,,,,,,https://data.europarl.europa.eu/person/4447
4450,Mr,Vasco,GRAÇA MOURA,,,male,Portugal,Porto,03/01/1942 12:00,27/04/2014 12:00,https://www.europarl.europa.eu/mepphoto/4450.jpg,,,,,,,https://data.europarl.europa.eu/person/4450
4452,Mr,Sérgio,Marques,,,male,Portugal,Funchal - Madeira,25/02/1957 01:00,,https://www.europarl.europa.eu/mepphoto/4452.jpg,,,,,,,https://data.europarl.europa.eu/person/4452
4453,Ms,Luisa,Morgantini,,,female,Italy,Villadossola,05/11/1940 12:00,,https://www.europarl.europa.eu/mepphoto/4453.jpg,,,,,,,https://data.europarl.europa.eu/person/4453
4455,Mr,Vincenzo,Lavarra,,,male,Italy,Gioia del Colle (BA),27/01/1954 01:00,,https://www.europarl.europa.eu/mepphoto/4455.jpg,,,,,,,https://data.europarl.europa.eu/person/4455
4460,Mr,Giovanni,Procacci,,,male,Italy,Bari,04/05/1955 01:00,,https://www.europarl.europa.eu/mepphoto/4460.jpg,,,,,,,https://data.europarl.europa.eu/person/4460
4461,Mr,Luís,Queiró,,,male,Portugal,Coimbra,02/07/1953 01:00,,https://www.europarl.europa.eu/mepphoto/4461.jpg,,,,,,,https://data.europarl.europa.eu/person/4461
4466,Ms,Ilda,Figueiredo,,,female,Portugal,Troviscal - O. Bairro,30/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/4466.jpg,,,,,,,https://data.europarl.europa.eu/person/4466
4467,Ms,Adriana,Poli Bortone,,,female,Italy,Lecce,25/08/1943 12:00,,https://www.europarl.europa.eu/mepphoto/4467.jpg,,,,,,,https://data.europarl.europa.eu/person/4467
4469,Mr,Claudio,Fava,,,male,Italy,Catania,15/04/1957 01:00,,https://www.europarl.europa.eu/mepphoto/4469.jpg,,,,,,,https://data.europarl.europa.eu/person/4469
4470,Mr,Luigi,Cocilovo,,,male,Italy,Palermo,07/10/1947 01:00,,https://www.europarl.europa.eu/mepphoto/4470.jpg,,,,,,,https://data.europarl.europa.eu/person/4470
